PartyId,CollisionId,PartyNumber,PartyType,IsAtFault,IsOnDutyEmergencyVehicle,IsHitAndRun,AirbagCode,AirbagDescription,SafetyEquipmentCode,SafetyEquipmentDescription,Special Information,Other Associate Factor,Inattention,DirectionOfTravel,StreetOrHighwayName,SpeedLimit,MovementPrecCollCode,MovementPrecCollDescription,SobrietyDrugPhysicalCode1,SobrietyDrugPhysicalDescription1,SobrietyDrugPhysicalCode2,SobrietyDrugPhysicalDescription2,GenderCode,GenderDescription,StatedAge,DriverLicenseClass,DriverLicenseStateCode,RaceCode,RaceDesc,Vehicle1TypeId, Vehicle1TypeDesc, Vehicle1Year,Vehicle1Make,Vehicle1Model,Vehicle1Color,V1IsVehicleTowed,Vehicle2TypeId, Vehicle2TypeDesc, Vehicle2Year,Vehicle2Make,Vehicle2Model,Vehicle2Color,V2IsVehicleTowed,Lane,ThruLanes,TotalLanes,IsDREConducted
2609675,1389657,3,Other,,False,False,M,AIR BAG NOT DEPLOYED,P,NOT REQUIRED,CELL PHONE NOT IN USE,PREVIOUS COLLISION,,N,I-880,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,,,,,,,,1.0,PassengerCarStationWagonJeep,2005.0,BMW,525i,GRY,,,,,,,,,,,,
2609674,1389657,2,Other,,False,False,L,AIR BAG DEPLOYED,P,NOT REQUIRED,CELL PHONE NOT IN USE,PREVIOUS COLLISION,,N,I-880,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,,,,,,,,1.0,PassengerCarStationWagonJeep,2005.0,TOYO,Corolla,SIL,,,,,,,,,,,,
2609673,1389657,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,PREVIOUS COLLISION,,N,I-880,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,41.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2017.0,FORD,Fusion,BLK,,,,,,,,,,,,
2609634,1389636,3,Pedestrian,,False,False,P,NOT REQUIRED,P,NOT REQUIRED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I880,65.0,,,A,HAD NOT BEEN DRINKING,,,M,MALE,17.0,,,A,ASIAN,60.0,Pedestrian,,,,,,,,,,,,,,,,
2609633,1389636,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I880,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,54.0,F,IT,O,OTHER,1.0,PassengerCarStationWagonJeep,2005.0,BMW,525i,GRY,,,,,,,,,,,,
2609632,1389636,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I880,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,19.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2005.0,TOYO,Corolla,SIL,,,,,,,,,,,,
2609070,1389341,1,Driver,True,False,True,L,AIR BAG DEPLOYED,B,OCCUPANT UNKNOWN,CELL PHONE NOT IN USE,ENTERING OR LEAVING RAMP,,S,SR-85,65.0,R,OTHER,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,1.0,PassengerCarStationWagonJeep,2005.0,MAZD,Mazda3,SIL,,,,,,,,,,,,
2608936,1389271,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,ENTERING OR LEAVING RAMP,,S,I-280,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,17.0,U,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2004.0,HOND,Civic,GRY,,,,,,,,,,,,
2608926,1389265,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,ENTERING OR LEAVING RAMP,,S,US-101 ,65.0,C,RAN OFF ROAD,A,HAD NOT BEEN DRINKING,,,M,MALE,22.0,U,CA,B,BLACK,1.0,PassengerCarStationWagonJeep,2013.0,VOLK,Passat,BLK,,,,,,,,,,,,
2608800,1389192,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-880,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,44.0,C,CA,H,HISPANIC,7.0,SportUtilityVehicle,2006.0,TOYT,SCION,BLK,,,,,,,,,,,,
2608799,1389192,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-880,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,26.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2011.0,DODG,Avenger,BLK,,,,,,,,,,,,
2608798,1389192,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-880,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,50.0,C,CA,H,HISPANIC,22.0,PickupsAndPanels,1999.0,CHEV,P TRUCK,BLU/WHT,,,,,,,,,,,,
2608624,1389097,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,32.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2007.0,TOYT,CRV,SIL,,,,,,,,,,,,
2608623,1389097,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,27.0,C,CA,B,BLACK,1.0,PassengerCarStationWagonJeep,2002.0,HOND,Accord,SIL,,,,,,,,,,,,
2608622,1389097,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US101,65.0,M,OTHER UNSAFE TURNING,A,HAD NOT BEEN DRINKING,,,M,MALE,22.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2015.0,HONDA,Accord,GRY,,,,,,,,,,,,
2608594,1389079,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,ENTERING OR LEAVING RAMP,,S,I 880 S/B,55.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,27.0,C,CA,H,HISPANIC,26.0,TwoAxleTruck,2006.0,INTL,4300,WHI,,,,,,,,,,,,
2608261,1388908,2,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,20.0,C,CA,A,ASIAN,22.0,PickupsAndPanels,2016.0,TOYOTA,Tacoma,WHI,,,,,,,,,,,,
2608260,1388908,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,50.0,C,CA,O,OTHER,22.0,PickupsAndPanels,2018.0,FORD,F-150,BLU,,,,,,,,,,,,
2608252,1388903,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,25.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2020.0,HOND,Civic,GRY,,,,,,,,,,,,
2608251,1388903,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US101,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,34.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2013.0,HOND,Civic,SIL,,,,,,,,,,,,
2608054,1388798,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-85,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,32.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2013.0,LEXU,LS,BLK,,,,,,,,,,,,
2608053,1388798,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED - 22350,,N,SR-85,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,40.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2018.0,NISSS,LEAF,WHI,,,,,,,,,,,,
2608052,1388798,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-85,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,48.0,C,CA,W,WHITE,8.0,MiniVan,2016.0,HONDA,ODD,GRY,,,,,,,,,,,,
2608040,1388791,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,50.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2009.0,HOND,Accord,GRY,,,,,,,,,,,,
2608039,1388791,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,29.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2015.0,PORS,Panamera,BLU,,,,,,,,,,,,
2608017,1388778,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-880,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,28.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2019.0,HOND,Accord,BLU,,,,,,,,,,,,
2608016,1388778,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-880,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,39.0,C,CA,O,OTHER,22.0,PickupsAndPanels,2020.0,TOYO,Tacoma,GRY,,,,,,,,,,,,
2607941,1388739,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,50.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2010.0,NISS,Cube,GRY,,,,,,,,,,,,
2607940,1388739,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87,65.0,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,WHT,,,,,,,,,,,,
2607876,1388705,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-17,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,29.0,C,CA,W,WHITE,7.0,SportUtilityVehicle,2013.0,JEEP,Grand Cherokee,BLK,,,,,,,,,,,,
2607875,1388705,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-17,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,43.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2019.0,DODG,Challenger,BLK,,,,,,,,,,,,
2607830,1388681,1,Driver,True,False,True,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280,65.0,R,OTHER,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,1.0,PassengerCarStationWagonJeep,2000.0,VOLK,Golf,GRY,,,,,,,,,,,,
2607767,1388648,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,27.0,C,CA,W,WHITE,7.0,SportUtilityVehicle,2013.0,SUBA,Outback,BLU,,,,,,,,,,,,
2607766,1388648,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,,,,,,,,,,,,,
2607688,1388604,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-85 ,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,32.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2013.0,MITS,Mirage,BLK,,,,,,,,,,,,
2607687,1388604,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,ENTERING OR LEAVING RAMP / DEFECTIVE VEHICLE EQUIPMENT - 27465(b),,N,SR-85 ,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,64.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2007.0,PORS,GT3,WHT,,,,,,,,,,,,
2607429,1388462,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280 NB TO SR-87,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,30.0,C,CA,W,WHITE,7.0,SportUtilityVehicle,2017.0,SUBA,Forrester,BLK,,,,,,,,,,,,
2607415,1388455,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-680,65.0,R,OTHER,C,HBD-NOT UNDER INFLUENCE,,,F,FEMALE,48.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2016.0,TOYO,Camry,BLK,,,,,,,,,,,,
2607405,1388449,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,62.0,C,CA,W,WHITE,22.0,PickupsAndPanels,2008.0,DODGE,Ram 1500 PU,SIL,,,,,,,,,,,,
2607404,1388449,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,40.0,C,CA,A,ASIAN,7.0,SportUtilityVehicle,2017.0,JEEP,RENEGADE,ORG,,,,,,,,,,,,
2607352,1388420,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,ENTERING OR LEAVING RAMP,,S,I-280,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,24.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2008.0,NISS,Altima,BLK,,,,,,,,,,,,
2607351,1388420,1,Driver,True,False,False,P,NOT REQUIRED,W,MOTOR BICYCLE DRIVER WITH HELMET,CELL PHONE NOT IN USE,ENTERING OR LEAVING RAMP,,S,I-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,70.0,M1,CA,W,WHITE,2.0,Motorcycle,2006.0,HOND,1300,BLK,,,,,,,,,,,,
2607348,1388417,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-680,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,31.0,C,CA,A,ASIAN,7.0,SportUtilityVehicle,2016.0,TESLA,  X,WHT,,,,,,,,,,,,
2607347,1388417,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-680,65.0,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,U,UNKNOWN,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,,,,,,,,,,,,,
2606942,1388195,2,Driver,,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE NOT IN USE,PREVIOUS COLLISION,,S,I-680,65.0,A,STOPPED,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,,,,,,,,,,,,,
2606941,1388195,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,PREVIOUS COLLISION,,S,I-680,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,35.0,C,CA,H,HISPANIC,8.0,MiniVan,2018.0,DODG,Caravan,SIL,,,,,,,,,,,,
2606844,1388144,4,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US101,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,52.0,C,CA,H,HISPANIC,22.0,PickupsAndPanels,2001.0,GMC,Sierra,WHI,,,,,,,,,,,,
2606843,1388144,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US101,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,44.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2006.0,TOYO,Corolla,SIL,,,,,,,,,,,,
2606842,1388144,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US101,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,26.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2015.0,NISS,Versa,RED,,,,,,,,,,,,
2606841,1388144,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,23.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2019.0,ACUR,TLX,GRY,,,,,,,,,,,,
2606801,1388124,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101,55.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,59.0,A,CA,W,WHITE,24.0,ThreeAxleTankTruck,2015.0,MACK,CXU613,SIL,,30.0,TwoTankTrailer,2004.0,BEAL,Tanker,SIL,,,,,
2605841,1387607,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US101,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,54.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2015.0,VOLK,Passat,SIL,,,,,,,,,,,,
2605840,1387607,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE NOT IN USE,NONE APPARENT,,S,US101,65.0,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,,,,,,,,,,,,,
2605830,1387601,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,29.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2019.0,HOND,Civic,WHI,,,,,,,,,,,,
2605829,1387601,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US101,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,22.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2008.0,LEXU,LS350,BLK,,,,,,,,,,,,
