PartyId,CollisionId,PartyNumber,PartyType,IsAtFault,IsOnDutyEmergencyVehicle,IsHitAndRun,AirbagCode,AirbagDescription,SafetyEquipmentCode,SafetyEquipmentDescription,Special Information,Other Associate Factor,Inattention,DirectionOfTravel,StreetOrHighwayName,SpeedLimit,MovementPrecCollCode,MovementPrecCollDescription,SobrietyDrugPhysicalCode1,SobrietyDrugPhysicalDescription1,SobrietyDrugPhysicalCode2,SobrietyDrugPhysicalDescription2,GenderCode,GenderDescription,StatedAge,DriverLicenseClass,DriverLicenseStateCode,RaceCode,RaceDesc,Vehicle1TypeId, Vehicle1TypeDesc, Vehicle1Year,Vehicle1Make,Vehicle1Model,Vehicle1Color,V1IsVehicleTowed,Vehicle2TypeId, Vehicle2TypeDesc, Vehicle2Year,Vehicle2Make,Vehicle2Model,Vehicle2Color,V2IsVehicleTowed,Lane,ThruLanes,TotalLanes,IsDREConducted
1202371,640712,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,S,US-101,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,33.0,U,CA,H,HISPANIC,7.0,SportUtilityVehicle,2007.0,CHEV,Tahoe,SIL,,,,,,,,,,,,
1202357,640704,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,S,INTERSTATE 880,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,43.0,,,H,HISPANIC,7.0,SportUtilityVehicle,2014.0,FORD,Escape,GRY,,,,,,,,,,,,
1202356,640704,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,S,INTERSTATE 880,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,34.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2003.0,CADI,DeVille,SIL,,,,,,,,,,,,
1202315,640681,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,32.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2006.0,HYUN,Sonata,SIL,,,,,,,,,,,,
1202314,640681,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,D,MAKING RIGHT TURN,A,HAD NOT BEEN DRINKING,,,M,MALE,24.0,F,NY,A,ASIAN,1.0,PassengerCarStationWagonJeep,2018.0,TOYO,Camry,WHT,,,,,,,,,,,,
1202260,640652,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,33.0,C,CA,A,ASIAN,7.0,SportUtilityVehicle,2015.0,SUBA,FORESTER,SIL,,,,,,,,,,,,
1202259,640652,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,44.0,F,IT,W,WHITE,1.0,PassengerCarStationWagonJeep,2017.0,CHEV,Malibu,SIL,,,,,,,,,,,,
1202245,640646,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,1-280,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,34.0,C,CA,W,WHITE,22.0,PickupsAndPanels,2000.0,DODG,Dakota,TAN,,,,,,,,,,,,
1202244,640646,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,1-280,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,49.0,C,CA,A,ASIAN,7.0,SportUtilityVehicle,2006.0,LEXU,RX330,SIL,,,,,,,,,,,,
1202243,640646,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,1-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,40.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2014.0,TOYOTA,Prius,BLK,,,,,,,,,,,,
1202216,640630,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,44.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2008.0,INFI,G35,WHI,,,,,,,,,,,,
1202183,640612,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-880,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,50.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2015.0,TOYO,pruis,WHT,,,,,,,,,,,,
1202182,640612,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-880,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,44.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,1993.0,HONDA,Civic,BLK,,,,,,,,,,,,
1201827,640415,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,N,I-880,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,42.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2015.0,FORD,Fusion,SIL,,,,,,,,,,,,
1201826,640415,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,N,I-880,65.0,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,,,,,,,,,,,,,
1201565,640272,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-85,65.0,R,OTHER,F,IMPAIRMENT-PHYSICAL,,,M,MALE,82.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2017.0,HYUN,Sonota,RED,,,,,,,,,,,,
1201542,640260,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-17 to SR-85 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,54.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2003.0,MERC,Grand Marquis,LBL,,,,,,,,,,,,
1201541,640260,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-17 to SR-85 S/B,65.0,B,PROCEEDING STRAIGHT,F,IMPAIRMENT-PHYSICAL,,,M,MALE,82.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2017.0,HYUN,Sonata,RED,,,,,,,,,,,,
1201502,640240,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,33.0,C,CA,W,WHITE,7.0,SportUtilityVehicle,2014.0,HONDA,Pilot,MAR,,,,,,,,,,,,
1201501,640240,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280,65.0,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,UNKNOWN,,,,,,,,,,,,,,
1201482,640230,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,37.0,C,CA,A,ASIAN,8.0,MiniVan,2017.0,TOYT,Sienna,SIL,,,,,,,,,,,,
1201481,640230,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2014.0,TOYT,Prius,BLU,,,,,,,,,,,,
1201465,640221,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,N,I-680,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,23.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2013.0,VOLK,Passat,WHT,,,,,,,,,,,,
1201464,640221,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE HANDSFREE IN USE,STOP & GO TRAFFIC,,N,I-680,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,52.0,C,CA,A,ASIAN,8.0,MiniVan,2014.0,TOYT,Sienna,GRY,,,,,,,,,,,,
1201463,640221,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,N,I-680,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,21.0,C,CA,H,HISPANIC,22.0,PickupsAndPanels,2001.0,TOYT,Tundra,WHT,,,,,,,,,,,,
1201387,640181,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,56.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2017.0,VW,Jetta,MAR,,,,,,,,,,,,
1201386,640181,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,24.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2006.0,INFIN,G35,WHI,,,,,,,,,,,,
1201356,640163,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-680,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,64.0,C,CA,W,WHITE,7.0,SportUtilityVehicle,2009.0,HYUN,Santa Fe,GRY,,,,,,,,,,,,
1201355,640163,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-680,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,20.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,1999.0,INFI,G30,SIL,,,,,,,,,,,,
1201314,640141,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US101,55.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,25.0,B,CA,H,HISPANIC,20.0,PublicTransitAuthority,2002.0,GILL,LOW FLOOR,WHI,,,,,,,,,,,,
1201313,640141,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US101,65.0,R,OTHER,C,HBD-NOT UNDER INFLUENCE,,,M,MALE,21.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2017.0,HYUNDAI,Elantra,SIL,,,,,,,,,,,,
1201271,640125,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US101 N/B,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,10.0,C,CA,H,HISPANIC,22.0,PickupsAndPanels,2007.0,CHEV,Silverado,RED,,,,,,,,,,,,
1201270,640125,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE NOT IN USE,NONE APPARENT,,N,US101 N/B,65.0,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,UNKNOWN ,,,,,,,,,,,,,
1201241,640108,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,46.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2008.0,INFI,G37,BLK,,,,,,,,,,,,
1201240,640108,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2005.0,MERZ,KOMPRESSOR,BE,,,,,,,,,,,,
1201188,640077,1,Driver,True,False,True,M,AIR BAG NOT DEPLOYED,B,OCCUPANT UNKNOWN,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-85,65.0,R,OTHER,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,1.0,PassengerCarStationWagonJeep,2014.0,KIA,Forte,SIL,,,,,,,,,,,,
1201175,640071,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,29.0,U,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2015.0,CHEV,Camaro,RED,,,,,,,,,,,,
1201018,639987,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-880,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,54.0,F,AZ,W,WHITE,1.0,PassengerCarStationWagonJeep,2007.0,DODG,Charger,WHI,,,,,,,,,,,,
1201017,639987,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED - 22107,,S,I-880,65.0,R,OTHER,E,UNDER_DRUG_INFLUENCE,,,M,MALE,33.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2012.0,HOND,Fit,GRY,,,,,,,,,,,,
1200707,639825,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,40.0,,,H,HISPANIC,22.0,PickupsAndPanels,2016.0,TOYO,Tundra,GRY,,,,,,,,,,,,
1200706,639825,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US101,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,25.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2002.0,BMW,325 i,BLU,,,,,,,,,,,,
1200705,639825,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE NOT IN USE,NONE APPARENT,,N,US101,65.0,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,UNKNOWN,,,,,,,,,,,,,
1200576,639752,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,55.0,C,CA,H,HISPANIC,7.0,SportUtilityVehicle,2017.0,TOYT,RAV4,RED,,,,,,,,,,,,
1200575,639752,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,21.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2001.0,ACUR,CL,SIL,,,,,,,,,,,,
1200528,639722,4,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE HANDSFREE IN USE,VC SECTION VIOLATED - 22350,,N,SR-87,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,45.0,C,CA,B,BLACK,1.0,PassengerCarStationWagonJeep,2007.0,CHEV,Malibu,GRY,,,,,,,,,,,,
1200527,639722,3,Pedestrian,,False,False,P,NOT REQUIRED,P,NOT REQUIRED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87,65.0,,,A,HAD NOT BEEN DRINKING,,,F,FEMALE,24.0,,,B,BLACK,60.0,Pedestrian,,,,,,,,,,,,,,,,
1200526,639722,2,Other,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,PREVIOUS COLLISION / NONE APPARENT,,N,SR-87,65.0,A,STOPPED,H,NOT APPLICABLE,,,,,,,,,,1.0,PassengerCarStationWagonJeep,2010.0,INFI,G37,SIL,,,,,,,,,,,,
1200525,639722,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,26.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2006.0,TOYT,Corolla,RED,,,,,,,,,,,,
1200503,639708,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED - 22107 / NONE APPARENT,,S,US101,65.0,R,OTHER,B,HBD-UNDER INFLUENCE,,,M,MALE,27.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2008.0,TOYO,SCION TC,GRY,,,,,,,,,,,,
1200482,639697,2,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,20.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2010.0,TOYT,Prius,WHI,,,,,,,,,,,,
1200481,639697,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,37.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2007.0,LEXS,IS250,BLK,,,,,,,,,,,,
1200352,639625,2,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,N,US-101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,24.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2010.0,KIA,Rio,BLK,,,,,,,,,,,,
1200351,639625,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,N,US-101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,48.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2015.0,CHEV,Equinox,RED,,,,,,,,,,,,
1199953,639408,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED - 22107 / NONE APPARENT,,N,I-280,65.0,R,OTHER,E,UNDER_DRUG_INFLUENCE,,,F,FEMALE,38.0,U,CA,B,BLACK,1.0,PassengerCarStationWagonJeep,1999.0,MERB,E320,SIL,,,,,,,,,,,,
1199517,639180,2,Driver,,False,False,P,NOT REQUIRED,W,MOTOR BICYCLE DRIVER WITH HELMET,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,21.0,M1,CA,H,HISPANIC,2.0,Motorcycle,2012.0,YAMA,FZ6R,BLK,,,,,,,,,,,,
