Collision Id,	Report Number,	Report Version,	Is Preliminary,	NCIC Code,Crash Date Time,	Crash Time Description,	Beat,City Id,	City Code,	City Name,County Code,	City Is Active,	City Is Incorporated,	Collision Type Code,Collision Type Description,	Collision Type Other Desc,	Day Of Week,	DispatchNotified,	HasPhotographs,	HitRun,	IsAttachmentsMailed,	IsDeleted,	IsHighwayRelated,	IsTowAway,	JudicialDistrict,	MotorVehicleInvolvedWithCode,	MotorVehicleInvolvedWithDesc,MotorVehicleInvolvedWithOtherDesc,	NumberInjured,	NumberKilled,Weather 1, Weather 2, Road Condition 1, Road Condition 2, Special Condition,LightingCode, LightingDescription,Latitude,Longitude,MilepostDirection,MilepostDistance,MilepostMarker,MilepostUnitOfMeasure,	PedestrianActionCode,PedestrianActionDesc,PreparedDate,	Primary Collision Factor Code,Primary Collision Factor Violation,PrimaryCollisionFactorIsCited,	PrimaryCollisionPartyNumber,	PrimaryRoad,	ReportingDistrict,	ReportingDistrictCode,ReviewedDate,	RoadwaySurfaceCode,SecondaryDirection,	SecondaryDistance,	SecondaryRoad,	SecondaryUnitOfMeasure,	SketchDesc,	TrafficControlDeviceCode,CreatedDate,	ModifiedDate,IsCountyRoad,IsFreeway,CHP555Version,	IsAdditonalObjectStruck,NotificationDate,	NotificationTimeDescription,	HasDigitalMediaFiles,	EvidenceNumber,	IsLocationReferToNarrative,	IsAOIOneSameAsLocation
909969,9340-2019-00352,1,False,9340,1/16/2019 3:05:00 PM,1505,681,1368,4313,San Jose,43,True,True,C,REAR END,,Wednesday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.38443,-121.86265,,,,,A,NO PEDESTRIANS INVOLVED,1/16/2019 12:00:00 AM,A,22350,False,1.0,I-680 S/B,,,1/23/2019 12:49:24 PM,A,N,25.0,Berryessa Rd,F,,D,1/23/2019 12:49:55 PM,1/23/2019 12:49:55 PM,,True,2,,,,,,,
909963,9340-2019-00288,1,False,9340,1/16/2019 4:30:00 AM,430,087,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Wednesday,NotApplicable,False,,,False,True,True,Santa Clara Superior,I,FIXED OBJECT,Chain Link Fence,1,0,RAINING,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.223295,-121.556204,,,,,A,NO PEDESTRIANS INVOLVED,1/16/2019 12:00:00 AM,A,22350,False,1.0,SR-87 N/B,,,1/23/2019 12:45:46 PM,B,S,500.0,First Street,F,,D,1/23/2019 12:46:24 PM,1/23/2019 12:46:24 PM,,True,2,,,,,,,
909955,9340-2019-00291,1,False,9340,1/16/2019 3:10:00 PM,1510,087,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Wednesday,NotApplicable,False,M,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,RAINING,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.9999,-121.9999,,,,,A,NO PEDESTRIANS INVOLVED,1/16/2019 12:00:00 AM,A,21658(a),False,1.0,SR-87 NB TO JULIAN STREET,,,1/23/2019 12:38:02 PM,B,S,500.0,AUZERIAS,F,,D,1/23/2019 12:38:32 PM,1/23/2019 12:38:32 PM,,True,2,,,,,,,
909938,9340-2019-00290,1,False,9340,1/16/2019 1:50:00 PM,1350,087,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Wednesday,Yes,False,,,False,True,True,Santa Clara Superior,I,FIXED OBJECT,METAL GUARDRAIL,0,0,RAINING,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.9999,-121.9999,,,,,A,NO PEDESTRIANS INVOLVED,1/16/2019 12:00:00 AM,A,22350,False,1.0,SR-87 S/B From Auzerias Avenue,,,1/23/2019 12:30:59 PM,B,N,50.0,280,F,,D,1/23/2019 12:31:33 PM,1/23/2019 12:31:33 PM,,True,2,,,,,,,
909920,9340-2019-00289,1,False,9340,1/16/2019 1:35:00 PM,1335,087,1368,4313,San Jose,43,True,True,C,REAR END,,Wednesday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.9999,-121.9999,,,,,A,NO PEDESTRIANS INVOLVED,1/16/2019 12:00:00 AM,A,22350,False,1.0,SR-87 N/B,,,1/23/2019 12:17:35 PM,B,S,800.0,Curtner Ave,F,,D,1/23/2019 12:18:09 PM,1/23/2019 12:18:09 PM,,True,2,,,,,,,
909748,9340-2019-00277,1,False,9340,1/15/2019 7:30:00 PM,1930,110,1368,4313,San Jose,43,True,True,C,REAR END,,Tuesday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,RAINING,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.26192,-121.80043,,,,,A,NO PEDESTRIANS INVOLVED,1/15/2019 12:00:00 AM,A,22350,False,1.0,US101 S/B,,,1/23/2019 10:23:58 AM,B,N,1960.0,Blossom Hill Rd,F,,D,1/23/2019 10:25:41 AM,1/23/2019 10:25:41 AM,,True,2,,,,,,,
909699,9340-2019-00274,1,False,9340,1/15/2019 4:45:00 PM,1645,120,1368,4313,San Jose,43,True,True,D,BROADSIDE,,Tuesday,NotApplicable,False,,,False,True,True,SAB,C,OTHER MOTOR VEHICLE,,0,0,RAINING,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.38271,-121.96257,,,,,A,NO PEDESTRIANS INVOLVED,1/15/2019 12:00:00 AM,A,22107,False,1.0,US-101 N/B (TO MONTAGUE EXPRESSWAY),,,1/23/2019 10:04:25 AM,B,S,500.0,LAURELWOOD ROAD,F,,D,1/23/2019 10:05:02 AM,1/23/2019 10:05:02 AM,,True,2,,,,,,,
909637,9340-2019-00264,1,False,9340,1/15/2019 6:50:00 AM,650,281,1368,4313,San Jose,43,True,True,C,REAR END,,Tuesday,Yes,False,F,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,1,0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.3282,-121.8734,,,,,A,NO PEDESTRIANS INVOLVED,1/15/2019 12:00:00 AM,A,22350,False,1.0,I-280 N/B,,,1/23/2019 9:34:45 AM,B,S,1000.0,7th St,F,,D,1/23/2019 9:35:30 AM,1/23/2019 9:35:30 AM,,True,2,,,,,,,
909613,9725-2019-00082,1,False,9725,1/16/2019 3:38:00 PM,1538,015,1368,4313,San Jose,43,True,True,F,OVERTURNED,,Wednesday,Yes,False,,,False,True,True,Santa Clara Superior,A,NON-COLLISION,,1,0,CLOUDY,RAINING, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.24331,-121.77091,S,0.1,101 SCL 27.005,M,A,NO PEDESTRIANS INVOLVED,1/16/2019 12:00:00 AM,A,22350,False,1.0,US-101 NORTHBOUND,,,1/23/2019 9:19:42 AM,B,S,0.1,Bernal ROAD,M,,D,1/23/2019 9:20:26 AM,1/23/2019 9:20:26 AM,,True,2,,,,,,,
909603,9340-2019-00194,1,False,9340,1/10/2019 7:10:00 PM,1910,281,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Thursday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,RAINING,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.3147,-121.9098,,,,,A,NO PEDESTRIANS INVOLVED,1/10/2019 12:00:00 AM,A,21658(a),False,,I-280 S/B,,,1/23/2019 9:16:33 AM,B,S,300.0,Race Street,F,,D,1/23/2019 9:17:07 AM,1/23/2019 9:17:07 AM,,True,2,,,,,,,
909553,9340-2019-00262,1,False,9340,1/15/2019 1:05:00 AM,105,087,1368,4313,San Jose,43,True,True,C,REAR END,,Tuesday,Yes,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,1,0,CLOUDY,RAINING, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.337284,-121.897899,,,,,A,NO PEDESTRIANS INVOLVED,1/15/2019 12:00:00 AM,A,23152(a),True,1.0,SR-87 S/B,,,1/23/2019 8:54:50 AM,B,N,55.0,Julian St,F,,D,1/23/2019 8:55:55 AM,1/23/2019 8:55:55 AM,,True,2,,,,,,,
909525,9340-2019-00281,1,False,9340,1/15/2019 6:35:00 AM,635,087,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Tuesday,NotApplicable,False,,,False,True,False,Santa Clara Superior,I,FIXED OBJECT,CONCRETE CENTER MEDIAN,0,0,RAINING,, NO UNUSUAL CONDITIONS,, ,B,DUSK-DAWN,37.2907,-121.8712,,,,,A,NO PEDESTRIANS INVOLVED,1/15/2019 12:00:00 AM,A,22107,False,1.0,SR-87 N/B,,,1/23/2019 8:39:42 AM,B,N,700.0,Capitol Expy,F,,D,1/23/2019 8:40:13 AM,1/23/2019 8:40:13 AM,,True,2,,,,,,,
909508,9340-2019-00193,1,False,9340,1/11/2019 2:40:00 AM,240,281,1368,4313,San Jose,43,True,True,C,REAR END,,Friday,Yes,False,F,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,1,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.202097,-121.514146,,,,,A,NO PEDESTRIANS INVOLVED,1/11/2019 12:00:00 AM,A,21658(a),False,2.0,I-280 S/B,,,1/23/2019 8:02:37 AM,A,N,700.0,McLaughlin Ave,F,,D,1/23/2019 8:33:49 AM,1/23/2019 8:33:49 AM,,True,2,,,,,,,
909483,9340-2019-00196,1,False,9340,1/11/2019 5:41:00 AM,541,120,1368,4313,San Jose,43,True,True,C,REAR END,,Friday,Yes,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,1,0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.376419,-121.939147,,,,,A,NO PEDESTRIANS INVOLVED,1/11/2019 12:00:00 AM,A,23152(a),True,1.0,US 101 N/B,,,1/23/2019 8:20:09 AM,A,S,500.0,TRIMBLE RD.,F,,D,1/23/2019 8:21:08 AM,1/23/2019 8:21:08 AM,,True,2,,,,,,,
909459,9340-2019-00260,1,False,9340,1/14/2019 11:30:00 PM,2330,110,1368,4313,San Jose,43,True,True,C,REAR END,,Monday,Yes,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,1,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.217931,-121.537175,,,,,A,NO PEDESTRIANS INVOLVED,1/14/2019 12:00:00 AM,A,22350,False,1.0,US101 S/B,,,1/23/2019 8:04:43 AM,B,S,600.0,Oakland Rd,F,,D,1/23/2019 8:05:23 AM,1/23/2019 8:05:23 AM,,True,2,,,,,,,
909398,9340-2019-00276,1,False,9340,1/15/2019 2:00:00 PM,1400,282,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Tuesday,NotApplicable,False,,,False,True,True,Santa Clara Superior,I,FIXED OBJECT,METAL SIGN,0,0,RAINING,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.1945,-121.5838,,,,,A,NO PEDESTRIANS INVOLVED,1/15/2019 12:00:00 AM,A,22107,False,1.0,I-280 N/B,,,1/23/2019 7:19:16 AM,B,N,500.0,Saratoga Ave,F,,D,1/23/2019 7:20:14 AM,1/23/2019 7:20:14 AM,,True,2,,,,,,,
909384,9340-2019-00265,1,False,9340,1/15/2019 7:30:00 AM,730,281,1368,4313,San Jose,43,True,True,C,REAR END,,Tuesday,NotApplicable,False,M,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,RAINING,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.3258,-121.8846,,,,,A,NO PEDESTRIANS INVOLVED,1/15/2019 12:00:00 AM,A,22350,False,1.0,I-280 N/B,,,1/23/2019 7:06:40 AM,B,N,800.0,7th St,F,,D,1/23/2019 7:07:16 AM,1/23/2019 7:07:16 AM,,True,2,,,,,,,
909377,9340-2019-00266,1,False,9340,1/15/2019 6:55:00 AM,655,089,1368,4313,San Jose,43,True,True,C,REAR END,,Tuesday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,3,0,RAINING,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.365771,-121.901413,,,,,A,NO PEDESTRIANS INVOLVED,1/15/2019 12:00:00 AM,A,22350 VC,False,1.0,I-880 Southbound,,,1/23/2019 7:00:59 AM,B,N,500.0,US-101,F,,D,1/23/2019 7:01:25 AM,1/23/2019 7:01:25 AM,,True,2,,,,,,,
909345,9340-2019-00348,1,False,9340,1/14/2019 11:25:00 AM,1125,281,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Monday,NotApplicable,False,,,False,True,True,Santa Clara Superior,I,FIXED OBJECT,CONCRETE WALL,1,0,RAINING,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.337866,-121.852852,,,,,A,NO PEDESTRIANS INVOLVED,1/14/2019 12:00:00 AM,A,22107,False,1.0,i-280 S/B TO US-101 S/B,,,1/23/2019 6:22:15 AM,B,S,1300.0,McLaughlin Ave,F,,D,1/23/2019 6:22:51 AM,1/23/2019 6:22:51 AM,,True,2,,,,,,,
909312,9340-2019-00359,1,False,9340,1/19/2019 9:10:00 PM,2110,281,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Saturday,Yes,False,,,False,True,True,Santa Clara Superior,I,FIXED OBJECT,SPRINKLER CONTROL BOX,1,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.31554,-121.9144,,,,,A,NO PEDESTRIANS INVOLVED,1/19/2019 12:00:00 AM,A,23152(a),True,1.0,I-280 N/B (TO BASCOM AVENUE),,,1/23/2019 5:09:02 AM,A,S,80.0,Meridian Ave,F,,D,1/23/2019 5:09:50 AM,1/23/2019 5:09:50 AM,,True,2,,,,,,,
909083,9340-2019-00245,1,False,9340,1/14/2019 11:25:00 AM,1125,089,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Monday,NotApplicable,False,,,False,True,True,Santa Clara Superior,I,FIXED OBJECT,Concrete wall,0,0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.3645,-121.90041,,,,,A,NO PEDESTRIANS INVOLVED,1/14/2019 12:00:00 AM,A,22350,False,1.0,I-880 N/B,,,1/22/2019 2:29:40 PM,B,N,260.0,US101,F,,D,1/22/2019 2:30:44 PM,1/22/2019 2:30:44 PM,,True,2,,,,,,,
909066,9340-2019-00259,1,False,9340,1/14/2019 4:40:00 PM,1640,083,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Monday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,2,0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.25188,-121.84,,,,,A,NO PEDESTRIANS INVOLVED,1/14/2019 12:00:00 AM,A,22350,False,1.0,SR-85 S/B TO BLOSSOM HILL RD,,,1/22/2019 2:22:13 PM,B,N,200.0,Blossom Hill Rd,F,,D,1/22/2019 2:23:01 PM,1/22/2019 2:23:01 PM,,True,2,,,,,,,
909064,9340-2019-00221,1,False,9340,1/12/2019 11:10:00 AM,1110,087,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Saturday,Yes,False,,,False,True,True,Santa Clara Superior,J,OTHER OBJECT,CONCRETE BARRIER ,1,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.268967,-121.860245,,,,,A,NO PEDESTRIANS INVOLVED,1/12/2019 12:00:00 AM,A,22107,False,1.0,SR-87 S/B,,,1/22/2019 2:20:48 PM,A,N,1000.0,Branham Ln,F,,D,1/22/2019 2:21:34 PM,1/22/2019 2:21:34 PM,,True,2,,,,,,,
909054,9340-2019-00185,1,False,9340,1/10/2019 6:30:00 PM,1830,281,1368,4313,San Jose,43,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.3176,-121.9033,,,,,A,NO PEDESTRIANS INVOLVED,1/10/2019 12:00:00 AM,A,23152(a),True,1.0,I-280 S/B,,,1/22/2019 2:15:59 PM,B,N,1600.0,Bird Ave,F,,D,1/22/2019 2:16:44 PM,1/22/2019 2:16:44 PM,,True,2,,,,,,,
908986,9340-2019-00251,1,False,9340,1/14/2019 7:15:00 AM,715,120,1368,4313,San Jose,43,True,True,C,REAR END,,Monday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,1,0,CLOUDY,RAINING, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.374489,-121.929161,,,,,A,NO PEDESTRIANS INVOLVED,1/14/2019 12:00:00 AM,A,22350 VC,False,1.0,US-101 N/B FROM SR-87 N/B,,,1/22/2019 1:31:06 PM,B,S,0.25,DE LA CRUZ BOULEVARD,M,,D,1/22/2019 1:35:38 PM,1/22/2019 1:35:38 PM,,True,2,,,,,,,
908925,9340-2019-00208,1,False,9340,1/11/2019 5:00:00 PM,1700,681,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Friday,Yes,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,1,0,RAINING,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.3653,-121.8442,,,,,A,NO PEDESTRIANS INVOLVED,1/11/2019 12:00:00 AM,A,22350,False,1.0,I-680 N/B,,,1/22/2019 1:05:15 PM,B,N,342.0,Madden Ave. Ped. O/C,F,,D,1/22/2019 1:06:09 PM,1/22/2019 1:06:09 PM,,True,2,,,,,,,
908922,9340-2019-00258,1,False,9340,1/14/2019 7:00:00 PM,1900,087,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Monday,NotApplicable,False,M,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,RAINING,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.328,-121.8951,,,,,A,NO PEDESTRIANS INVOLVED,1/14/2019 12:00:00 AM,A,22107,False,1.0,SR-87 S/B,,,1/22/2019 1:03:45 PM,B,N,100.0,San Carlos Ave,F,,D,1/22/2019 1:04:16 PM,1/22/2019 1:04:16 PM,,True,2,,,,,,,
908821,9340-2019-00236,1,False,9340,1/13/2019 11:50:00 AM,1150,681,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Sunday,NotApplicable,False,M,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.3599,-121.8396,,,,,A,NO PEDESTRIANS INVOLVED,1/13/2019 12:00:00 AM,A,21755,False,1.0,i-680 n/b to alum rock avenue,,,1/22/2019 11:57:39 AM,A,S,20.0,Alum Rock Ave,F,,D,1/22/2019 11:58:16 AM,1/22/2019 11:58:16 AM,,True,2,,,,,,,
908803,9340-2019-00344,1,False,9340,1/18/2019 11:40:00 AM,1140,681,1368,4313,San Jose,43,True,True,C,REAR END,,Friday,NotApplicable,False,M,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.3458,-121.8429,,,,,A,NO PEDESTRIANS INVOLVED,1/18/2019 12:00:00 AM,A,22350,False,1.0,I-680 N/B,,,1/22/2019 11:40:28 AM,A,N,150.0,King Rd,F,,D,1/22/2019 11:46:18 AM,1/22/2019 11:46:18 AM,,True,2,,,,,,,
