PartyId,CollisionId,PartyNumber,PartyType,IsAtFault,IsOnDutyEmergencyVehicle,IsHitAndRun,AirbagCode,AirbagDescription,SafetyEquipmentCode,SafetyEquipmentDescription,Special Information,Other Associate Factor,Inattention,DirectionOfTravel,StreetOrHighwayName,SpeedLimit,MovementPrecCollCode,MovementPrecCollDescription,SobrietyDrugPhysicalCode1,SobrietyDrugPhysicalDescription1,SobrietyDrugPhysicalCode2,SobrietyDrugPhysicalDescription2,GenderCode,GenderDescription,StatedAge,DriverLicenseClass,DriverLicenseStateCode,RaceCode,RaceDesc,Vehicle1TypeId, Vehicle1TypeDesc, Vehicle1Year,Vehicle1Make,Vehicle1Model,Vehicle1Color,V1IsVehicleTowed,Vehicle2TypeId, Vehicle2TypeDesc, Vehicle2Year,Vehicle2Make,Vehicle2Model,Vehicle2Color,V2IsVehicleTowed,Lane,ThruLanes,TotalLanes,IsDREConducted
9575679,2396116,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-85 S/B FROM COTTLE RD S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,18.0,C,CA,W,WHITE,7.0,SportUtilityVehicle,1998.0,FORD,EXPEDITION,WHI,False,,,,,,,,1,3.0,3.0,False
9575652,2396102,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-880 N/B,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,30.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2019.0,HOND,CIVIC,BLU,False,,,,,,,,1,3.0,3.0,False
9575651,2396102,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-880 N/B,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,36.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2013.0,CHEV,MALIBU,BLK,False,,,,,,,,1,3.0,3.0,False
9575650,2396102,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-880 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,42.0,C,CA,H,HISPANIC,7.0,SportUtilityVehicle,2016.0,FORD,EXPLORER,SIL,False,,,,,,,,1,3.0,3.0,False
9575641,2396097,1,Driver,True,False,False,P,NOT REQUIRED,W,MOTOR BICYCLE DRIVER WITH HELMET,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-880 N/B,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,21.0,M1,CA,W,WHITE,2.0,Motorcycle,2016.0,YAMA,FZ-09,BLK,False,,,,,,,,1,3.0,3.0,False
9575611,2396082,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101 N/B,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,34.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2017.0,HOND,ACCORD,BLK,False,,,,,,,,1,4.0,4.0,False
9575610,2396082,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101 N/B,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,26.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2023.0,HOND,ACCORD,BLK,True,,,,,,,,1,4.0,4.0,False
9575609,2396082,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,46.0,C,CA,A,ASIAN,7.0,SportUtilityVehicle,2006.0,FORD,ESCAPE,WHI,True,,,,,,,,1,4.0,4.0,False
9575579,2396067,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101 N/B,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,29.0,C,CA,H,HISPANIC,7.0,SportUtilityVehicle,2018.0,HOND,CRV,BLU,False,,,,,,,,1,4.0,4.0,False
9575578,2396067,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE USE UNKNOWN,NONE APPARENT,,N,US-101 N/B,65.0,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,,False,,,,,,,,1,4.0,4.0,False
9575479,2396015,3,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,58.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2006.0,TOYT,SIENNA,BGE,False,,,,,,,,4,4.0,4.0,False
9575478,2396015,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,28.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2022.0,TOYT,COROLLA,SIL,True,,,,,,,,2,4.0,4.0,False
9575477,2396015,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280 N/B,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,38.0,C,CA,W,WHITE,7.0,SportUtilityVehicle,2018.0,TESL,Y,BLU,False,,,,,,,,3,4.0,4.0,False
9575427,2395989,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED - VC 22350,,S,US-101 S/B TO TULLY RD,65.0,B,PROCEEDING STRAIGHT,B,HBD-UNDER INFLUENCE,,,F,FEMALE,18.0,U,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,1996.0,TOYT,CAMRY,TAN,False,,,,,,,,RT-2,0.0,4.0,False
9575410,2395980,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-680 S/B,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,42.0,C,CA,W,WHITE,8.0,MiniVan,2022.0,MERZ,METRIS,GRY,False,,,,,,,,3,4.0,4.0,False
9575409,2395980,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-680 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,57.0,C,CA,B,BLACK,7.0,SportUtilityVehicle,2013.0,HYUN,TUSCON,SIL,True,,,,,,,,2,4.0,4.0,False
9575399,2395974,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,56.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2018.0,CHEV,VOLT,WHI,False,,,,,,,,3,4.0,4.0,False
9574405,2395458,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-680 N/B TO JACKSON AVE,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,68.0,C,CA,W,WHITE,7.0,SportUtilityVehicle,2022.0,HYUN,IONIQ5,BLK,False,,,,,,,,1,1.0,1.0,False
9574404,2395458,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-680 N/B ,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,35.0,C,CA,H,HISPANIC,8.0,MiniVan,2022.0,TOYT,SIENNA,GRY,False,,,,,,,,5,5.0,5.0,False
9574338,2395422,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101 N/B TO I-880 N/B,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,52.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2021.0,CHEV,MALIBU,GRY,False,,,,,,,,N/B,1.0,1.0,False
9574337,2395422,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101 N/B TO I-880 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,,False,,,,,,,,N/B,1.0,1.0,False
9574299,2395403,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,48.0,C,CA,B,BLACK,1.0,PassengerCarStationWagonJeep,2011.0,TOYT,COROLLA,WHI,False,,,,,,,,4,5.0,5.0,False
9574298,2395403,1,Driver,True,False,False,P,NOT REQUIRED,W,MOTOR BICYCLE DRIVER WITH HELMET,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280 S/B,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,23.0,U,CA,H,HISPANIC,2.0,Motorcycle,2009.0,SUZI,600,RED/BLK,False,,,,,,,,5,5.0,5.0,False
9573931,2395213,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-680 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,56.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2017.0,VOLK,BEETLE,GRY,False,,,,,,,,4,4.0,4.0,False
9573930,2395213,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-680 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,44.0,C,CA,H,HISPANIC,22.0,PickupsAndPanels,2011.0,FORD,F150,WHI,False,,,,,,,,4,4.0,4.0,False
9573821,2395160,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-680 S/B FROM MCKEE RD,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,47.0,C,CA,H,HISPANIC,7.0,SportUtilityVehicle,2015.0,TOYT,HIGHLANDER,WHI,False,,,,,,,,S/B,1.0,1.0,False
9573820,2395160,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-680 S/B FROM MCKEE RD,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,58.0,F,NM,W,WHITE,2.0,Motorcycle,2022.0,HOND,500,BLK,False,,,,,,,,S/B,1.0,1.0,False
9573778,2395135,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED - VC 22107,,S,SR-87 S/B,65.0,R,OTHER,B,HBD-UNDER INFLUENCE,,,M,MALE,27.0,U,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2001.0,HOND,CIVIC,BRO,True,,,,,,,,2,3.0,4.0,False
9573742,2395114,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-880 S/B,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,58.0,C,CA,W,WHITE,22.0,PickupsAndPanels,2006.0,TOYT,TUNDRA,BLK,False,,,,,,,,1,3.0,3.0,False
9573741,2395114,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-880 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,64.0,C,CA,O,OTHER,7.0,SportUtilityVehicle,2009.0,HOND,CRV,BLK,False,,,,,,,,1,3.0,3.0,False
9573534,2395005,2,Driver,,False,False,P,NOT REQUIRED,W,MOTOR BICYCLE DRIVER WITH HELMET,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-680 S/B,65.0,S,LANE SPLITTING,A,HAD NOT BEEN DRINKING,,,M,MALE,31.0,M1,CA,H,HISPANIC,2.0,Motorcycle,2010.0,KAWK,NINJA,GRN/BLK,False,,,,,,,,1,4.0,4.0,False
9573533,2395005,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE USE UNKNOWN,NONE APPARENT,,S,I-680 S/B,65.0,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,,False,,,,,,,,1,4.0,4.0,False
9573387,2394924,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87  N/B ,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,80.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2015.0,HYUN,SONATA,BLK,True,,,,,,,,2,3.0,3.0,False
9573386,2394924,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87 N/B ,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,27.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2018.0,HOND,ACCORD,BLK,True,,,,,,,,1,3.0,3.0,False
9573324,2394892,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,30.0,C,CA,H,HISPANIC,7.0,SportUtilityVehicle,2008.0,HOND,CRV,SIL,False,,,,,,,,1,4.0,5.0,False
9573323,2394892,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101 S/B,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,82.0,C,CA,W,WHITE,7.0,SportUtilityVehicle,2018.0,HOND,CRV,GRY,False,,,,,,,,2,4.0,5.0,False
9573309,2394883,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280 S/B,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,44.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2020.0,MAZD,MAZDA 6,RED,True,,,,,,,,1,4.0,4.0,False
9573308,2394883,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,19.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2007.0,HOND,ACCORD,SIL,False,,,,,,,,1,4.0,4.0,False
9573301,2394879,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,40.0,A,CA,H,HISPANIC,25.0,TruckTractor,2019.0,MACK,DUMP TRUCK,WHI,False,32.0,PullTrailer,1999.0,RELIA,DUMP TRUCK,WHI,,4,5.0,6.0,False
9573300,2394879,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280 N/B,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,29.0,U,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2012.0,CHEV,CRUZE,BLU,False,,,,,,,,3,5.0,6.0,False
9573164,2394810,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,F,OCCUPANT SHOULDER HARNESS NOT USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280 N/B,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,27.0,C,CA,W,WHITE,7.0,SportUtilityVehicle,2024.0,VOLV,C40,BLK,False,,,,,,,,5,4.0,5.0,False
9573163,2394810,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,33.0,U,CA,B,BLACK,7.0,SportUtilityVehicle,2012.0,VOLK,TIJUAN,SIL,False,,,,,,,,5,4.0,5.0,False
9573162,2394809,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101 N/B,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,70.0,C,CA,O,OTHER,22.0,PickupsAndPanels,2002.0,TOYT,TACOMA,SIL,False,,,,,,,,4,4.0,5.0,False
9573161,2394809,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED - VC 22350,,N,US-101 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,28.0,C,CA,H,HISPANIC,7.0,SportUtilityVehicle,2020.0,MAZD,CX5,BLU,False,,,,,,,,4,4.0,5.0,False
9573160,2394809,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,25.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2013.0,JEEP,WRANGLER,BLK,False,,,,,,,,5,4.0,5.0,False
9572095,2394273,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED - VC 22350,,N,I-880 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,50.0,C,CA,W,WHITE,7.0,SportUtilityVehicle,2023.0,DODG,DURANGO,BLK,False,,,,,,,,2,4.0,4.0,False
9572094,2394273,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-880 N/B,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,21.0,C,CA,A,ASIAN,7.0,SportUtilityVehicle,2020.0,TOYT,HIGHLANDER,WHI,True,,,,,,,,1,4.0,4.0,False
9572093,2394273,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-880 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,26.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2022.0,TOYT,CAMRY,SIL,True,,,,,,,,1,4.0,4.0,False
9571998,2394221,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,39.0,A,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2016.0,CHRY,300,BLK,False,,,,,,,,2,4.0,4.0,False
9571997,2394221,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,49.0,A,CA,O,OTHER,31.0,SemiTrailer,2015.0,FRHT,CASCADIA,GRN,False,32.0,PullTrailer,2021.0,SPCNS ,UTILITY ,WHI,,3,4.0,4.0,False
9571188,2393799,4,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-680 S/B TO KING RD,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,56.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,1997.0,TOYT,CAMRY,GLD,True,,,,,,,,EXIT,1.0,1.0,False
9571187,2393799,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-680 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,49.0,C,CA,H,HISPANIC,22.0,PickupsAndPanels,2005.0,FORD,F150,WHI,False,,,,,,,,5,4.0,6.0,False
9571186,2393799,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-680 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,21.0,U,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2000.0,TOYT,CELICA,BLU,True,,,,,,,,4,4.0,6.0,False
9571185,2393799,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE USE UNKNOWN,NONE APPARENT,,S,I-680 S/B,65.0,R,OTHER,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,,False,,,,,,,,3,4.0,6.0,False
9571155,2393784,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,54.0,C,CA,W,WHITE,22.0,PickupsAndPanels,2002.0,TOYT,TUNDRA,BLK,False,35.0,UtilityTrailer,1996.0,BIGTX,UTILITY TRAILER,BLK,,3,4.0,4.0,False
9571154,2393784,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280 N/B,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,49.0,C,CA,A,ASIAN,7.0,SportUtilityVehicle,2021.0,LEXS,RX350,GLD,False,,,,,,,,2,4.0,4.0,False
9570698,2393554,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-87 S/B,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,49.0,C,CA,H,HISPANIC,7.0,SportUtilityVehicle,2023.0,NISS,ROGUE,BLK,False,,,,,,,,1,3.0,3.0,False
9570697,2393554,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-87 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,35.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2010.0,FORD,FUSION,WHI,True,,,,,,,,1,3.0,3.0,False
9570688,2393549,1,Driver,True,True,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101,65.0,G,BACKING,A,HAD NOT BEEN DRINKING,,,M,MALE,39.0,C,CA,O,OTHER,48.0,PoliceCar,2023.0,DODG,CHARGER,BLK,False,,,,,,,,RT-SHLD,4.0,4.0,False
9570685,2393547,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-17 TO SR-85 S/B ,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,43.0,C,CA,A,ASIAN,7.0,SportUtilityVehicle,2018.0,VOLV,XC90,WHI,False,,,,,,,,2,2.0,2.0,False
9570684,2393547,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-17 TO SR-85 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,23.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2021.0,TESL,3,BLU,False,,,,,,,,2,2.0,2.0,False
9570678,2393544,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-85 N/B,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,21.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2017.0,TOYT,COROLLA,SIL,False,,,,,,,,2,3.0,3.0,False
