Collision Id,	Report Number,	Report Version,	Is Preliminary,	NCIC Code,Crash Date Time,	Crash Time Description,	Beat,City Id,	City Code,	City Name,County Code,	City Is Active,	City Is Incorporated,	Collision Type Code,Collision Type Description,	Collision Type Other Desc,	Day Of Week,	DispatchNotified,	HasPhotographs,	HitRun,	IsAttachmentsMailed,	IsDeleted,	IsHighwayRelated,	IsTowAway,	JudicialDistrict,	MotorVehicleInvolvedWithCode,	MotorVehicleInvolvedWithDesc,MotorVehicleInvolvedWithOtherDesc,	NumberInjured,	NumberKilled,Weather 1, Weather 2, Road Condition 1, Road Condition 2, Special Condition,LightingCode, LightingDescription,Latitude,Longitude,MilepostDirection,MilepostDistance,MilepostMarker,MilepostUnitOfMeasure,	PedestrianActionCode,PedestrianActionDesc,PreparedDate,	Primary Collision Factor Code,Primary Collision Factor Violation,PrimaryCollisionFactorIsCited,	PrimaryCollisionPartyNumber,	PrimaryRoad,	ReportingDistrict,	ReportingDistrictCode,ReviewedDate,	RoadwaySurfaceCode,SecondaryDirection,	SecondaryDistance,	SecondaryRoad,	SecondaryUnitOfMeasure,	SketchDesc,	TrafficControlDeviceCode,CreatedDate,	ModifiedDate,IsCountyRoad,IsFreeway,CHP555Version,	IsAdditonalObjectStruck,NotificationDate,	NotificationTimeDescription,	HasDigitalMediaFiles,	EvidenceNumber,	IsLocationReferToNarrative,	IsAOIOneSameAsLocation
104009,9340-2016-2455,1,False,9340,1/26/2016 10:00:00 PM,2200,281,1368,4313,San Jose,43,True,True,C,REAR END,,Tuesday,No,False,M,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,2,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.32828,-121.87555,,,,,A,NO PEDESTRIANS INVOLVED,1/26/2016 12:00:00 AM,A,22350,False,1.0,I-280 N/B,,,1/27/2016 2:37:32 PM,A,S,60.0,S 7TH STREET,F,SEE PAGE 4 FOR SKETCH,A,1/27/2016 2:38:18 PM,1/27/2016 2:38:18 PM,,,2,,,,,,,
103955,9340-2016-2447,1,False,9340,1/26/2016 3:45:00 PM,1545,281,1368,4313,San Jose,43,True,True,C,REAR END,,Tuesday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,1,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,B,DUSK-DAWN,37.8999,-121.8999,,,,,A,NO PEDESTRIANS INVOLVED,1/26/2016 12:00:00 AM,A,22350,False,1.0,I-280 S/B FROM MOORPARK AVENUE,,,1/27/2016 2:08:41 PM,A,N,500.0,Meridian Ave,F,,D,1/27/2016 2:09:16 PM,1/27/2016 2:09:16 PM,,,2,,,,,,,
103927,9340-2016-2438,1,False,9340,1/26/2016 10:34:00 AM,1034,281,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Tuesday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.1938,-121.5334,,,,,A,NO PEDESTRIANS INVOLVED,1/26/2016 12:00:00 AM,D,,,,I-280 N/B TO N/B SR-87,,,1/27/2016 1:52:15 PM,A,S,3000.0,Santa Clara St,F,,D,1/27/2016 1:52:43 PM,1/27/2016 1:52:43 PM,,,2,,,,,,,
103897,9340-2016-2373,3,False,9340,1/22/2016 3:30:00 PM,1530,120,1368,4313,San Jose,43,True,True,D,BROADSIDE,,Friday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLOUDY,RAINING, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.375458,-121.934591,,,,,A,NO PEDESTRIANS INVOLVED,1/22/2016 12:00:00 AM,A,22350,False,1.0,US101 N/B,,,4/12/2016 10:08:35 AM,B,S,1500.0,Trimble Rd,F,,D,1/27/2016 1:38:35 PM,4/12/2016 10:08:49 AM,,,2,,,,,,,
103893,9340-2016-2445,1,False,9340,1/26/2016 3:30:00 PM,1530,281,1368,4313,San Jose,43,True,True,C,REAR END,,Tuesday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.89999,-121.89999,,,,,A,NO PEDESTRIANS INVOLVED,1/26/2016 12:00:00 AM,A,22350,False,1.0,I-280 S/B,,,1/27/2016 1:35:37 PM,A,S,100.0,FIRST STREET,F,,D,1/27/2016 1:37:05 PM,1/27/2016 1:37:05 PM,,,2,,,,,,,
103874,9340-2016-2456,1,False,9340,1/26/2016 2:00:00 PM,1400,110,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Tuesday,NotApplicable,False,,,False,True,False,SANTA CLARA SUPERIOR,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.35142,-121.86258,S,200.0,101 SCL 36.05,F,A,NO PEDESTRIANS INVOLVED,1/26/2016 12:00:00 AM,A,21658A,False,1.0,US-101 N.B,,,1/27/2016 1:18:26 PM,A,S,200.0,ALUM ROCK AVE,F,,D,1/27/2016 1:19:00 PM,1/27/2016 1:19:00 PM,,,2,,,,,,,
103864,9340-2016-2437,1,False,9340,1/26/2016 5:59:00 AM,559,281,1368,4313,San Jose,43,True,True,C,REAR END,,Tuesday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,2,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.19,-121.5515,,,,,A,NO PEDESTRIANS INVOLVED,1/26/2016 12:00:00 AM,A,22350,False,1.0,I-280 N/B,,,1/27/2016 1:12:48 PM,A,N,2800.0,Meridian Ave,F,,D,1/27/2016 1:13:21 PM,1/27/2016 1:13:21 PM,,,2,,,,,,,
103858,9340-2016-2435,1,False,9340,1/25/2016 10:20:00 PM,2220,281,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Monday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.3357,-121.8578,,,,,A,NO PEDESTRIANS INVOLVED,1/25/2016 12:00:00 AM,A,21658(a),False,1.0,I-280 S/B,,,1/27/2016 1:09:21 PM,A,S,600.0,SR-87,F,,D,1/27/2016 1:09:49 PM,1/27/2016 1:09:49 PM,,,2,,,,,,,
103819,9340-2016-2424,1,False,9340,1/25/2016 6:30:00 PM,1830,083,1368,4313,San Jose,43,True,True,C,REAR END,,Monday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.25533,-121.85969,,,,,A,NO PEDESTRIANS INVOLVED,1/25/2016 12:00:00 AM,A,22350,False,1.0,SR-85 S/B,,,1/27/2016 12:42:25 PM,A,N,50.0,Santa Teresa Blvd,F,,D,1/27/2016 12:44:42 PM,1/27/2016 12:44:42 PM,,,2,,,,,,,
103699,9725-2016-5071,1,False,9725,1/22/2016 2:30:00 PM,1430,015,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Friday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,1,0,CLOUDY,RAINING, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.2346,-121.7559,,,,,A,NO PEDESTRIANS INVOLVED,1/22/2016 12:00:00 AM,A,22350,False,1.0,US-101 N/B,,,1/27/2016 11:19:44 AM,B,S,0.8,SR-85,M,,D,1/27/2016 11:20:29 AM,1/27/2016 11:20:29 AM,,,2,,,,,,,
103673,9340-2016-2426,1,False,9340,1/25/2016 6:30:00 PM,1830,282,1368,4313,San Jose,43,True,True,C,REAR END,,Monday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.31624,-121.96118,,,,,A,NO PEDESTRIANS INVOLVED,1/25/2016 12:00:00 AM,A,22350,False,1.0,I-280 S/B,,,1/27/2016 11:06:59 AM,A,N,2500.0,WINCHESTER BLVD.,F,,D,1/27/2016 11:07:30 AM,1/27/2016 11:07:30 AM,,,2,,,,,,,
103672,9340-2016-2429,1,False,9340,1/25/2016 6:30:00 PM,1830,530,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Monday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.40807,-121.99871,,,,,A,NO PEDESTRIANS INVOLVED,1/25/2016 12:00:00 AM,A,21658(a),False,1.0,Montague Expy E/B,,,1/27/2016 11:06:54 AM,A,W,1000.0,North First Street,F,,D,1/27/2016 11:07:27 AM,1/27/2016 11:07:27 AM,,,2,,,,,,,
103644,9340-2016-2427,1,False,9340,1/25/2016 7:10:00 PM,1910,281,1368,4313,San Jose,43,True,True,C,REAR END,,Monday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,CLOUDY, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.89999,-121.89999,,,,,A,NO PEDESTRIANS INVOLVED,1/25/2016 12:00:00 AM,A,22350,False,1.0,I-280 S/B,,,1/27/2016 10:50:55 AM,A,N,100.0,FIRST STREET,F,,D,1/27/2016 10:51:30 AM,1/27/2016 10:51:30 AM,,,2,,,,,,,
103607,9340-2016-2432,1,False,9340,1/25/2016 3:15:00 PM,1515,240,1368,4313,San Jose,43,True,True,C,REAR END,,Monday,NotApplicable,False,M,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.2512,-121.563,,,,,A,NO PEDESTRIANS INVOLVED,1/25/2016 12:00:00 AM,A,22350,False,3.0,SR-237 E/B,,,1/27/2016 10:30:42 AM,A,W,300.0,Zanker Rd,F,,D,1/27/2016 10:31:14 AM,1/27/2016 10:31:14 AM,,,2,,,,,,,
103565,9340-2016-2425,1,False,9340,1/25/2016 6:00:00 PM,1800,087,1368,4313,San Jose,43,True,True,C,REAR END,,Monday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,2,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.8999,-121.8999,,,,,A,NO PEDESTRIANS INVOLVED,1/25/2016 12:00:00 AM,A,22350,False,1.0,SR-87 S/B,,,1/27/2016 10:05:04 AM,A,S,100.0,I-280,F,,D,1/27/2016 10:05:49 AM,1/27/2016 10:05:49 AM,,,2,,,,,,,
103522,9340-2016-2418,1,False,9340,1/25/2016 9:15:00 AM,915,083,1368,4313,San Jose,43,True,True,C,REAR END,,Monday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.255095,-121.949863,,,,,A,NO PEDESTRIANS INVOLVED,1/25/2016 12:00:00 AM,A,22350 vc,False,1.0,SR-85 N/B,,,1/27/2016 9:34:54 AM,A,S,1000.0,Bascom Ave,F,,D,1/27/2016 9:35:27 AM,1/27/2016 9:35:27 AM,,,2,,,,,,,
103514,9340-2016-2417,1,False,9340,1/25/2016 6:00:00 AM,600,110,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Monday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,B,DUSK-DAWN,37.3661,-121.5626,N,100.0,101 SCL 36.46,F,A,NO PEDESTRIANS INVOLVED,1/25/2016 12:00:00 AM,A,21658A,False,1.0,US-101 N.B.,,,1/27/2016 9:30:26 AM,A,N,100.0,Alum Rock Ave,F,,D,1/27/2016 9:31:00 AM,1/27/2016 9:31:00 AM,,,2,,,,,,,
103512,9340-2016-2423,1,False,9340,1/25/2016 9:00:00 AM,900,282,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Monday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.32092,-121.99529,S,25.0,280 SCL 7.123,F,A,NO PEDESTRIANS INVOLVED,1/25/2016 12:00:00 AM,A,21658(a),False,1.0,I-280 N/B,,,1/27/2016 9:29:36 AM,A,S,25.0,Lawrence Expressway,F,,D,1/27/2016 9:30:08 AM,1/27/2016 9:30:08 AM,,,2,,,,,,,
103500,9340-2016-2422,1,False,9340,1/25/2016 9:35:00 AM,935,230,1368,4313,San Jose,43,True,True,C,REAR END,,Monday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.41953,-121.95503,,,,,A,NO PEDESTRIANS INVOLVED,1/25/2016 12:00:00 AM,A,22350 VC,False,1.0,SR-237 Westbound,,,1/27/2016 9:18:34 AM,A,E,1300.0,N. First Street,F,SEE PAGE # 3,D,1/27/2016 9:18:58 AM,1/27/2016 9:18:58 AM,,,2,,,,,,,
103403,9340-2016-2411,1,False,9340,1/24/2016 2:15:00 PM,1415,089,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Sunday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.38316,-121.90464,,,,,A,NO PEDESTRIANS INVOLVED,1/24/2016 12:00:00 AM,A,22107,False,1.0,I-880 S/B,,,1/27/2016 8:19:28 AM,A,N,300.0,BROKAW RD.,F,,D,1/27/2016 8:19:57 AM,1/27/2016 8:19:57 AM,,,2,,,,,,,
103323,9340-2016-2406,1,False,9340,1/24/2016 4:40:00 AM,440,110,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Sunday,NotApplicable,False,,,False,True,True,Santa Clara Superior,I,FIXED OBJECT,Exit sign,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.85693,-121.65038,,,,,A,NO PEDESTRIANS INVOLVED,1/24/2016 12:00:00 AM,A,22107,False,1.0,US-101 N/B,,,1/27/2016 7:11:01 AM,A,S,500.0,Alum Rock Ave,F,,D,1/27/2016 7:11:30 AM,1/27/2016 7:11:30 AM,,,2,,,,,,,
103281,9340-2016-2342,1,False,9340,1/21/2016 8:55:00 AM,855,681,1368,4313,San Jose,43,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.34202,-121.84651,,,,,A,NO PEDESTRIANS INVOLVED,1/21/2016 12:00:00 AM,A,22350,False,1.0,I-680 S/B,,,1/27/2016 6:09:41 AM,A,N,2000.0,US101,F,,D,1/27/2016 6:10:15 AM,1/27/2016 6:10:15 AM,,,2,,,,,,,
103279,9340-2016-2341,1,False,9340,1/21/2016 8:20:00 AM,820,110,1368,4313,San Jose,43,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.30412,-121.81752,,,,,A,NO PEDESTRIANS INVOLVED,1/21/2016 12:00:00 AM,A,22350,False,1.0,US-101 N/B,,,1/27/2016 6:06:35 AM,A,N,20.0,Capitol Expy,F,,D,1/27/2016 6:07:06 AM,1/27/2016 6:07:06 AM,,,2,,,,,,,
103278,9340-2016-2340,1,False,9340,1/21/2016 7:04:00 AM,704,681,1368,4313,San Jose,43,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.35409,-121.83818,,,,,A,NO PEDESTRIANS INVOLVED,1/21/2016 12:00:00 AM,A,22681,False,2.0,I-680 S/B,,,1/27/2016 6:03:13 AM,A,S,200.0,Capitol Expy,F,,D,1/27/2016 6:03:47 AM,1/27/2016 6:03:47 AM,,,2,,,,,,,
103055,9340-2016-2395,1,False,9340,1/23/2016 12:55:00 PM,1255,282,1368,4313,San Jose,43,True,True,C,REAR END,,Saturday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.318265,-121.985454,,,,,A,NO PEDESTRIANS INVOLVED,1/23/2016 12:00:00 AM,A,22350,False,1.0,I-280 N/B,,,1/26/2016 2:53:56 PM,B,S,0.5,Lawrence Expy,M,,D,1/26/2016 2:54:35 PM,1/26/2016 2:54:35 PM,,,2,,,,,,,
103010,9340-2016-2399,1,False,9340,1/23/2016 8:58:00 PM,2058,530,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Saturday,NotApplicable,False,,,False,False,True,Santa Clara Superior,I,FIXED OBJECT,TRAFFIC SIGN,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.234833,-121.552652,,,,,A,NO PEDESTRIANS INVOLVED,1/23/2016 12:00:00 AM,A,22107,False,1.0,Montague Expy,,,1/26/2016 2:33:23 PM,A,E,50.0,Trimble Rd,F,,D,1/26/2016 2:33:54 PM,1/26/2016 2:33:54 PM,,,2,,,,,,,
102977,9340-2016-2394,1,False,9340,1/23/2016 1:40:00 PM,1340,089,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Saturday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.241573,-121.543505,,,,,A,NO PEDESTRIANS INVOLVED,1/23/2016 12:00:00 AM,A,21658(a),False,1.0,I-880 S/B,,,1/26/2016 2:22:39 PM,B,N,1500.0,Montague Expy,F,,D,1/26/2016 2:23:15 PM,1/26/2016 2:23:15 PM,,,2,,,,,,,
102957,9340-2016-2409,1,False,9340,1/23/2016 2:30:00 PM,1430,281,1368,4313,San Jose,43,True,True,F,OVERTURNED,,Saturday,NotApplicable,False,,,False,True,True,Santa Clara Superior,A,NON-COLLISION,,0,0,CLOUDY,RAINING, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.327798,-121.875115,,,,,A,NO PEDESTRIANS INVOLVED,1/23/2016 12:00:00 AM,A,22107 VC,False,1.0,I-280 S/B,,,1/26/2016 2:11:46 PM,B,S,100.0,7th St,F,,D,1/26/2016 2:12:17 PM,1/26/2016 2:12:17 PM,,,2,,,,,,,
102934,9340-2016-2375,1,False,9340,1/22/2016 4:30:00 PM,1630,681,1368,4313,San Jose,43,True,True,C,REAR END,,Friday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,1,0,CLOUDY,RAINING, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.35861,-121.84062,,,,,A,NO PEDESTRIANS INVOLVED,1/22/2016 12:00:00 AM,A,22350 VC,False,1.0,I-680 S/B,,,1/26/2016 1:59:46 PM,B,N,800.0,CAPITOL EXPRESSWAY,F,,D,1/26/2016 2:00:20 PM,1/26/2016 2:00:20 PM,,,2,,,,,,,
