PartyId,CollisionId,PartyNumber,PartyType,IsAtFault,IsOnDutyEmergencyVehicle,IsHitAndRun,AirbagCode,AirbagDescription,SafetyEquipmentCode,SafetyEquipmentDescription,Special Information,Other Associate Factor,Inattention,DirectionOfTravel,StreetOrHighwayName,SpeedLimit,MovementPrecCollCode,MovementPrecCollDescription,SobrietyDrugPhysicalCode1,SobrietyDrugPhysicalDescription1,SobrietyDrugPhysicalCode2,SobrietyDrugPhysicalDescription2,GenderCode,GenderDescription,StatedAge,DriverLicenseClass,DriverLicenseStateCode,RaceCode,RaceDesc,Vehicle1TypeId, Vehicle1TypeDesc, Vehicle1Year,Vehicle1Make,Vehicle1Model,Vehicle1Color,V1IsVehicleTowed,Vehicle2TypeId, Vehicle2TypeDesc, Vehicle2Year,Vehicle2Make,Vehicle2Model,Vehicle2Color,V2IsVehicleTowed,Lane,ThruLanes,TotalLanes,IsDREConducted
7248514,1970227,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,W,SR-237 WB,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,48.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2020.0,CHEV,VOLT,SIL,True,,,,,,,,XPRS,2.0,3.0,False
6963696,1970078,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,32.0,U,CA,H,HISPANIC,8.0,MiniVan,2014.0,FORD,ECONOLINE E250,WHI,True,,,,,,,,2,4.0,4.0,False
6963668,1970063,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,W,SR-237 W/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,51.0,C,CA,A,ASIAN,7.0,SportUtilityVehicle,2013.0,FORD,F150,WHI,True,,,,,,,,1,2.0,3.0,False
6963667,1970063,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,W,SR-237 W/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,31.0,C,CA,B,BLACK,1.0,PassengerCarStationWagonJeep,2011.0,LEXS,IS350,WHI,True,,,,,,,,XPRS,2.0,3.0,False
6963604,1970028,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,19.0,U,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2008.0,BMW,328I,BLK,False,,,,,,,,1,4.0,4.0,False
6962073,1969175,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED - VC 22107,,S,I-680 S/B,65.0,C,RAN OFF ROAD,B,HBD-UNDER INFLUENCE,,,M,MALE,34.0,C,CA,H,HISPANIC,26.0,TwoAxleTruck,2008.0,GMC,BOX TRUCK,WHI,False,,,,,,,,4,4.0,4.0,False
6962066,1969170,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-680 S/B,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,19.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2013.0,ACUR,ILX,BLK,False,,,,,,,,4,4.0,4.0,False
6962065,1969170,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-680 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,51.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2013.0,LEXS,ES350,WHI,False,,,,,,,,4,4.0,4.0,False
6962061,1969167,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE HANDHELD IN USE,NONE APPARENT,,N,US-101 N/B,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,41.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2008.0,HOND,CIVIC,SIL,True,,,,,,,,RT-SHLD,4.0,4.0,False
6962060,1969167,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,22.0,A,CA,W,WHITE,22.0,PickupsAndPanels,2017.0,FORD,F550,WHI,False,35.0,UtilityTrailer,2021.0,HX50,FLATBED,BLK,,4,4.0,4.0,False
6962050,1969162,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-87 S/B TO I-280 S/B,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,27.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2013.0,VOLK,PASSAT,BLK,False,,,,,,,,2,2.0,2.0,False
6962049,1969162,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE USE UNKNOWN,NONE APPARENT,,S,SR-87 S/B TO I-280 S/B,65.0,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,,False,,,,,,,,2,2.0,2.0,False
6961635,1968915,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,32.0,U,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2009.0,CHEV,IMPALA,GRY,False,,,,,,,,2,3.0,3.0,False
6960980,1968570,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,37.0,C,CA,A,ASIAN,7.0,SportUtilityVehicle,2018.0,MERZ,GL300,RED,True,,,,,,,,3,5.0,5.0,False
6960969,1968564,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,34.0,C,CA,O,OTHER,7.0,SportUtilityVehicle,2023.0,TSMR,Y,GRY,True,,,,,,,,2,4.0,4.0,False
6960968,1968564,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,35.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2006.0,MITS,ECLIPSE,RED,True,,,,,,,,1,4.0,4.0,False
6960961,1968560,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,41.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2020.0,TOYT,PRIUS,RED,True,,,,,,,,4,4.0,4.0,False
6960960,1968560,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,21.0,U,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2016.0,CHEV,CAMARO,WHI,False,,,,,,,,1,4.0,4.0,False
6960959,1968559,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-87 SB FROM CURTNER EB,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,48.0,C,CA,H,HISPANIC,22.0,PickupsAndPanels,2022.0,CHEV,SILVERADO,RED,False,32.0,PullTrailer,2007.0,SPCNS,TRAILER,BLK,,S/B,1.0,1.0,False
6960946,1968552,3,ParkedVehicle,,False,False,P,NOT REQUIRED,P,NOT REQUIRED,CELL PHONE NOT IN USE,NONE APPARENT,,N,935 MCLAUGHLIN AVE,,O,PARKED,H,NOT APPLICABLE,,,,,,,,,,31.0,SemiTrailer,2014.0,HYUN,TRANSLEAD,WHI,False,,,,,,,,,,,False
6960945,1968552,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,26.0,C,CA,O,OTHER,7.0,SportUtilityVehicle,2011.0,FORD,ESCAPE,WHI,False,,,,,,,,2,6.0,6.0,False
6960944,1968552,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE USE UNKNOWN,NONE APPARENT,,S,I-280 S/B,65.0,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,,False,,,,,,,,1,6.0,6.0,False
6960938,1968548,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,32.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2022.0,SUBA,WRX,BLK,True,,,,,,,,1,4.0,4.0,False
6960915,1968536,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101 S/B TO YERBA BUENA,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,50.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2020.0,TESL,S,BLK,False,,,,,,,,S/B,1.0,2.0,False
6960914,1968536,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101 S/B TO YERBA BUENA,65.0,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,M,MALE,46.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2016.0,BMW,435I,SIL,False,,,,,,,,S/B,1.0,2.0,False
6959947,1968006,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87 N/B,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,57.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2014.0,MAZD,MAZDA 2,SIL,True,,,,,,,,3,3.0,3.0,False
6959881,1967966,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,PREVIOUS COLLISION,,N,I-880 N/B,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,29.0,U,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,1998.0,HOND,ACCORD,WHI,False,,,,,,,,HOV,4.0,4.0,False
6959880,1967966,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-880 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,38.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2015.0,TOYT,PRIUS,SIL,False,,,,,,,,HOV,4.0,4.0,False
6959858,1967952,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-17 FROM STEVENS CRK BLVD,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,54.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2011.0,BMW,328I,MAR,False,,,,,,,,S/B,1.0,1.0,False
6959857,1967952,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-17 FROM STEVENS CRK BLVD,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,18.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2021.0,SUBA,WRX,SIL,False,,,,,,,,S/B,1.0,1.0,False
6959842,1967944,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,S,US-101 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,37.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2002.0,HOND,CIVIC,RED,False,,,,,,,,5,4.0,5.0,False
6959841,1967944,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,S,US-101 S/B,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,72.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2021.0,TOYT,HIGHLANDER,SIL,False,,,,,,,,4,4.0,5.0,False
6959836,1967940,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-880 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,29.0,U,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,1998.0,HOND,ACCORD,WHI,True,,,,,,,,3,4.0,4.0,False
6959809,1967925,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101 S/B TO TULLY RD,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,64.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2015.0,HOND,CIVIC,SIL,False,,,,,,,,EXIT-2,,2.0,False
6959808,1967925,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101 S/B TO TULLY RD,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,23.0,C,CA,H,HISPANIC,7.0,SportUtilityVehicle,2019.0,CHEV,BLAZER,SIL,False,,,,,,,,EXIT-2,,2.0,False
6959805,1967923,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,S,SR-85 S/B,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,57.0,C,CA,O,OTHER,7.0,SportUtilityVehicle,2014.0,TOYT,RAV4,GRY,True,,,,,,,,3,3.0,3.0,False
6959804,1967923,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-85 S/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,35.0,C,CA,W,WHITE,22.0,PickupsAndPanels,2015.0,RAM,BIGHORN,WHI,True,,,,,,,,3,3.0,3.0,False
6959749,1967892,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87 N/B,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,48.0,C,CA,A,ASIAN,7.0,SportUtilityVehicle,2020.0,BMW,X5,BLU,False,,,,,,,,1,3.0,3.0,False
6959748,1967892,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,17.0,U,,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2017.0,HOND,CIVIC,RED,False,,,,,,,,1,3.0,3.0,False
6959733,1967880,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED - VC 22350,,N,SR-87 N/B,65.0,B,PROCEEDING STRAIGHT,B,HBD-UNDER INFLUENCE,,,M,MALE,54.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2016.0,CHEV,CORVETTE,WHI,True,,,,,,,,2,3.0,3.0,False
