PartyId,CollisionId,PartyNumber,PartyType,IsAtFault,IsOnDutyEmergencyVehicle,IsHitAndRun,AirbagCode,AirbagDescription,SafetyEquipmentCode,SafetyEquipmentDescription,Special Information,Other Associate Factor,Inattention,DirectionOfTravel,StreetOrHighwayName,SpeedLimit,MovementPrecCollCode,MovementPrecCollDescription,SobrietyDrugPhysicalCode1,SobrietyDrugPhysicalDescription1,SobrietyDrugPhysicalCode2,SobrietyDrugPhysicalDescription2,GenderCode,GenderDescription,StatedAge,DriverLicenseClass,DriverLicenseStateCode,RaceCode,RaceDesc,Vehicle1TypeId, Vehicle1TypeDesc, Vehicle1Year,Vehicle1Make,Vehicle1Model,Vehicle1Color,V1IsVehicleTowed,Vehicle2TypeId, Vehicle2TypeDesc, Vehicle2Year,Vehicle2Make,Vehicle2Model,Vehicle2Color,V2IsVehicleTowed,Lane,ThruLanes,TotalLanes,IsDREConducted
3214480,1681101,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,S,I-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,21.0,,WA,W,WHITE,1.0,PassengerCarStationWagonJeep,2012.0,TOYT,PRIUS,WHI,True,,,,,,,,EXIT,4.0,5.0,False
3214458,1681088,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED - VC 22350 / ENTERING OR LEAVING RAMP,,S,I-280,65.0,B,PROCEEDING STRAIGHT,B,HBD-UNDER INFLUENCE,,,M,MALE,39.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2005.0,FORD,FOCUS,GRY,True,,,,,,,,EXIT-2,1.0,3.0,False
3214061,1680869,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,62.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2014.0,NISS,ALTIMA,GRY,False,,,,,,,,EXIT,4.0,5.0,False
3214060,1680869,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE USE UNKNOWN,NONE APPARENT,,S,I-280,65.0,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,,False,,,,,,,,EXIT,4.0,5.0,False
3212998,1680308,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,S,SR-85,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,63.0,C,CA,W,WHITE,7.0,SportUtilityVehicle,2018.0,MERZ,GLC300,GRY,False,,,,,,,,1,3.0,3.0,False
3212997,1680308,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,S,SR-85,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,30.0,C,CA,H,HISPANIC,22.0,PickupsAndPanels,2013.0,FORD,F-150,RED,False,,,,,,,,1,3.0,3.0,False
3212980,1680300,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,ENTERING OR LEAVING RAMP,,S,SR-87,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,46.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2016.0,MERZ,C300,SIL,False,,,,,,,,AUX-2,2.0,2.0,False
3212979,1680300,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,ENTERING OR LEAVING RAMP,,S,SR-87,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,20.0,U,,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2005.0,TOYT,COROLLA,RED,False,,,,,,,,AUX-2,2.0,2.0,False
3212798,1680204,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,F,FEMALE,26.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,,TOYT,Avalon,SIL,False,,,,,,,,4,4.0,4.0,False
3212797,1680204,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,34.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2018.0,CHEV,Colorado,RED,False,,,,,,,,4,4.0,4.0,False
3212781,1680193,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,50.0,,NJ,B,BLACK,1.0,PassengerCarStationWagonJeep,2020.0,VOLK,Passat,WHI,False,,,,,,,,4,4.0,4.0,False
3212780,1680193,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,27.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2019.0,TOYT,Yaris,GRY,False,,,,,,,,4,4.0,4.0,False
3212772,1680188,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,20.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2006.0,MAZD,3,GRY,False,,,,,,,,4,5.0,5.0,False
3212703,1680149,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,51.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2016.0,HOND,CIVIC,BLU,False,,,,,,,,4,5.0,5.0,False
3212702,1680149,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED - VC 22350,,S,I-280,65.0,H,SLOWING/STOPPING,B,HBD-UNDER INFLUENCE,,,M,MALE,36.0,C,CA,H,HISPANIC,7.0,SportUtilityVehicle,2011.0,NISS,ROGUE,SIL,False,,,,,,,,4,5.0,5.0,False
3212597,1680092,2,Other,,False,False,P,NOT REQUIRED,P,NOT REQUIRED,,NONE APPARENT,,N,US-101 SOUTHBOUND,65.0,A,STOPPED,H,NOT APPLICABLE,,,,,,,,,,22.0,PickupsAndPanels,2014.0,FORD,F250,WHI,False,,,,,,,,4,5.0,6.0,False
3212596,1680092,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,31.0,C,IT,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2020.0,NISS,ALTIMA,SIL,True,,,,,,,,4,5.0,6.0,False
3212550,1680068,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,ENTERING OR LEAVING RAMP,,S,SR-85,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,61.0,C,CA,W,WHITE,7.0,SportUtilityVehicle,2016.0,MERZ,GLE450,SIL,False,,,,,,,,3,1.0,3.0,False
3212549,1680068,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,ENTERING OR LEAVING RAMP,,S,SR-85,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,27.0,U,,O,OTHER,1.0,PassengerCarStationWagonJeep,2020.0,FORD,FUSION,BLU,False,,,,,,,,3,1.0,3.0,False
3212229,1679905,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,1-680,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,56.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2018.0,HOND,CIVIC,WHI,False,,,,,,,,4,4.0,4.0,False
3212228,1679905,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-680,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,34.0,C,CA,H,HISPANIC,22.0,PickupsAndPanels,2018.0,FORD,F150,WHI,False,,,,,,,,3,4.0,4.0,False
3211888,1679712,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101 N/B,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,49.0,C,CA,A,ASIAN,7.0,SportUtilityVehicle,2012.0,MERZ,ML 350,WHI,True,,,,,,,,3,4.0,5.0,False
3211887,1679712,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED - VC 22350,,N,US-101 N/B,65.0,B,PROCEEDING STRAIGHT,B,HBD-UNDER INFLUENCE,,,M,MALE,24.0,U,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2003.0,BMW,540I,BLK,True,,,,,,,,3,4.0,5.0,False
3211666,1679594,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-680,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,67.0,C,CA,H,HISPANIC,7.0,SportUtilityVehicle,2020.0,SUBA,ASCENT,WHI,False,,,,,,,,3,6.0,6.0,False
3211665,1679594,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-680,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,47.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2013.0,HOND,ACCORD,MAR,False,,,,,,,,2,6.0,6.0,False
3211664,1679594,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-680,65.0,M,OTHER UNSAFE TURNING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,22.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2010.0,HOND,CIVIC,SIL,False,,,,,,,,2,6.0,6.0,False
3210053,1678738,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-880,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,34.0,C,CA,H,HISPANIC,7.0,SportUtilityVehicle,2018.0,JEEP,LAREDO,BLK,True,,,,,,,,XPRS,3.0,4.0,False
3210052,1678738,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-880,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,27.0,C,CA,H,HISPANIC,22.0,PickupsAndPanels,1997.0,CHEV,SILVERADO,GRN,True,,,,,,,,XPRS,3.0,4.0,False
3210003,1678711,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,36.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,1995.0,HOND,CIVIC,RED,True,,,,,,,,4,4.0,4.0,False
3209913,1678665,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101 TO TULLY ROAD,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,18.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2008.0,MERZ,C300,SIL,False,,,,,,,,EXIT-1,3.0,3.0,False
3209912,1678665,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101 TO TULLY ROAD,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,42.0,C,CA,H,HISPANIC,22.0,PickupsAndPanels,2021.0,TOYT,TACOMA,GRY,False,,,,,,,,EXIT-1,3.0,3.0,False
3209656,1678530,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I680,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,39.0,C,CA,A,ASIAN,7.0,SportUtilityVehicle,2021.0,SUBA,FORESTER,WHI,False,,,,,,,,4,4.0,4.0,False
3209655,1678530,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I680,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,21.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2017.0,HYUN,SONATA,GRY,False,,,,,,,,4,4.0,4.0,False
3209643,1678523,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,H,OCCUPANT LAP SHOULDER HARNESS NOT USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-17 TO I-280 S/B,65.0,M,OTHER UNSAFE TURNING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,50.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2005.0,HOND,CIVIC,SIL,True,,,,,,,,1,2.0,2.0,False
3209605,1678504,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-85,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,43.0,C,CA,W,WHITE,22.0,PickupsAndPanels,2005.0,TOYT,TACOMA,RED,False,,,,,,,,1,2.0,3.0,False
3209604,1678504,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-85,65.0,P,MERGING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,47.0,C,CA,A,ASIAN,7.0,SportUtilityVehicle,2018.0,BMW,X5,BLK,False,,,,,,,,1,2.0,3.0,False
3209161,1678258,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,ENTERING OR LEAVING RAMP,,W,SR-237,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,56.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2005.0,TOYT,SCION TC,GRY,False,,,,,,,,EXIT,2.0,4.0,False
3209160,1678258,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,ENTERING OR LEAVING RAMP,,W,SR-237,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,27.0,U,,H,HISPANIC,22.0,PickupsAndPanels,1999.0,CHEV,2500,WHI,False,,,,,,,,2,2.0,4.0,False
3208330,1677828,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,I,SLEEPY/FATIGUED,M,MALE,87.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2016.0,LEXS,ES300,GRY,True,,,,,,,,1,5.0,5.0,False
3208329,1677827,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US 101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,20.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,1995.0,TOYT,AVALON,WHI,False,,,,,,,,HOV,3.0,4.0,False
3208328,1677827,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE USE UNKNOWN,NONE APPARENT,,N,US 101,65.0,J,CHANGING LANES,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,,False,,,,,,,,HOV,3.0,4.0,False
3208223,1677772,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED - VC 22350,,S,I-680 S/B,65.0,B,PROCEEDING STRAIGHT,B,HBD-UNDER INFLUENCE,,,M,MALE,28.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2000.0,HOND,PRELUDE,WHI,False,,,,,,,,1,2.0,2.0,False
3208213,1677767,1,Driver,True,False,True,L,AIR BAG DEPLOYED,B,OCCUPANT UNKNOWN,CELL PHONE USE UNKNOWN,NONE APPARENT,,S,SR-87 S/B,65.0,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,1.0,PassengerCarStationWagonJeep,2013.0,MAZD,MAZDA3,GRY,True,,,,,,,,LT,3.0,4.0,False
3208206,1677762,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,54.0,C,CA,A,ASIAN,22.0,PickupsAndPanels,2003.0,TOYT,TACOMA,GRY,False,,,,,,,,1,4.0,5.0,False
3208205,1677762,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,78.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2015.0,HOND,ACCORD,WHI,True,,,,,,,,1,4.0,5.0,False
3207984,1677643,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-85,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,67.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2010.0,HOND,ACCORD,GLD,False,,,,,,,,2,3.0,3.0,False
3207983,1677643,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-85,65.0,M,OTHER UNSAFE TURNING,A,HAD NOT BEEN DRINKING,,,M,MALE,26.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,1996.0,TOYT,COROLLA,GRN,False,,,,,,,,3,3.0,3.0,False
3207591,1677430,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,60.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2016.0,GMC,SIERRA,WHI,False,,,,,,,,4,4.0,5.0,False
3207590,1677430,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101,65.0,M,OTHER UNSAFE TURNING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,69.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2002.0,HOND,ACCORD,WHI,False,,,,,,,,5,4.0,6.0,False
3207460,1677365,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,US-101,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,42.0,U,,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2008.0,FORD,ESCAPE,GRY,False,,,,,,,,2,3.0,4.0,False
