PartyId,CollisionId,PartyNumber,PartyType,IsAtFault,IsOnDutyEmergencyVehicle,IsHitAndRun,AirbagCode,AirbagDescription,SafetyEquipmentCode,SafetyEquipmentDescription,Special Information,Other Associate Factor,Inattention,DirectionOfTravel,StreetOrHighwayName,SpeedLimit,MovementPrecCollCode,MovementPrecCollDescription,SobrietyDrugPhysicalCode1,SobrietyDrugPhysicalDescription1,SobrietyDrugPhysicalCode2,SobrietyDrugPhysicalDescription2,GenderCode,GenderDescription,StatedAge,DriverLicenseClass,DriverLicenseStateCode,RaceCode,RaceDesc,Vehicle1TypeId, Vehicle1TypeDesc, Vehicle1Year,Vehicle1Make,Vehicle1Model,Vehicle1Color,V1IsVehicleTowed,Vehicle2TypeId, Vehicle2TypeDesc, Vehicle2Year,Vehicle2Make,Vehicle2Model,Vehicle2Color,V2IsVehicleTowed,Lane,ThruLanes,TotalLanes,IsDREConducted
2209209,1166530,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,27.0,,,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2008.0,HONDA,Civic,RED,,,,,,,,,,,,
2209203,1166527,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,ENTERING OR LEAVING RAMP,,N,I-880,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,16.0,,,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2004.0,AUDI,A4,GRY,,,,,,,,,,,,
2208920,1166386,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-85,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,22.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2007.0,TOYT,Corolla,WHI,,,,,,,,,,,,
2208919,1166386,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-85,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,,C,CA,W,WHITE,7.0,SportUtilityVehicle,2016.0,NISS,Rogue,WHI,,,,,,,,,,,,
2208667,1166254,2,Driver,,False,False,P,NOT REQUIRED,W,MOTOR BICYCLE DRIVER WITH HELMET,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-85,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,34.0,C,CA,W,WHITE,2.0,Motorcycle,2017.0,KAWA,ZX900,BLK,,,,,,,,,,,,
2208666,1166254,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-85,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,16.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2004.0,AUDI,S4,GRY,,,,,,,,,,,,
2208622,1166232,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,45.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2019.0,MERZ,C300,BLK,,,,,,,,,,,,
2208621,1166232,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US101,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,37.0,U,CA,H,HISPANIC,22.0,PickupsAndPanels,2004.0,FORD,F-150,BLK,,,,,,,,,,,,
2208615,1166228,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,W,SR-237,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,40.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2006.0,MAZD,MX5,GRY,,,,,,,,,,,,
2208614,1166228,1,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,W,SR-237,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,F,FEMALE,58.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,1998.0,TOYT,Corolla,GLD,,,,,,,,,,,,
2208608,1166225,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,39.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2007.0,HOND,Civic,RED,,,,,,,,,,,,
2208607,1166225,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280,65.0,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,,,,,,,,,,,,,
2208599,1166220,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-85,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,28.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2008.0,NISS,Altima,BLK,,,,,,,,,,,,
2208598,1166220,2,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-85,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,70.0,C,CA,H,HISPANIC,22.0,PickupsAndPanels,2000.0,CHEV,S10,BLU,,,,,,,,,,,,
2208597,1166220,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,SR-85,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,44.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,1999.0,TOYT,Camry,BLK,,,,,,,,,,,,
2208492,1166167,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,54.0,C,CA,H,HISPANIC,22.0,PickupsAndPanels,2002.0,GMC,Sierra,WHI,,,,,,,,,,,,
2208491,1166167,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,29.0,,,H,HISPANIC,7.0,SportUtilityVehicle,2005.0,CHEV,Tahoe,BLK,,,,,,,,,,,,
2208377,1166112,1,Driver,,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-680,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,F,FEMALE,34.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2005.0,VOLVO,S40,SIL,,,,,,,,,,,,
2208290,1166068,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-880,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,43.0,C,CA,O,OTHER,8.0,MiniVan,2015.0,HOND,Odyssey,GRY,,,,,,,,,,,,
2208289,1166068,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-880,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,28.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2009.0,MAZD,3 Litre,BLK,,,,,,,,,,,,
2208136,1165993,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,W,SR-237,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,39.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2020.0,TSMR,MODEL 3,WHI,,,,,,,,,,,,
2208135,1165993,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,W,SR-237,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,26.0,C,CA,B,BLACK,8.0,MiniVan,2019.0,FORD,TRANSIT,BLK/WHI,,,,,,,,,,,,
2207944,1165898,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US-101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,30.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2014.0,HYUN,Elantra,SIL,,,,,,,,,,,,
2207943,1165898,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED - 22350,,N,US-101,65.0,B,PROCEEDING STRAIGHT,B,HBD-UNDER INFLUENCE,,,M,MALE,35.0,C,CA,H,HISPANIC,22.0,PickupsAndPanels,2016.0,FORD,F150,WHI,,,,,,,,,,,,
2207823,1165837,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-280,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,32.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2005.0,SUBA,Legacy,BLK,,,,,,,,,,,,
2207822,1165837,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,VC SECTION VIOLATED - 22350,,N,I-280,65.0,J,CHANGING LANES,B,HBD-UNDER INFLUENCE,,,M,MALE,36.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2000.0,MERZ,ML320,SIL,,,,,,,,,,,,
2207807,1165830,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-85,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,34.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2018.0,HONDA,Accord,BLK,,,,,,,,,,,,
2207806,1165830,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,sr-85 ,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,27.0,C,CA,H,HISPANIC,8.0,MiniVan,2015.0,NISSAN,nv-200,WHT,,,,,,,,,,,,
2207622,1165742,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,F,FEMALE,24.0,C,CA,W,WHITE,7.0,SportUtilityVehicle,2020.0,NISS,Rogue,BLU,,,,,,,,,,,,
2207621,1165742,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,H,SLOWING/STOPPING,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,,,,,,,,,,,,,
2207581,1165719,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,S,I-280,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,26.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2016.0,SUBARU,BRZ,BLU,,,,,,,,,,,,
2207309,1165578,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,S,US-101,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,47.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2015.0,FORD,Focus,GRY,,,,,,,,,,,,
2207308,1165578,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,S,US-101,65.0,B,PROCEEDING STRAIGHT,G,IMPAIRMENT_NOT_KNOWN,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,,,,,,,,,,,,,
2207307,1165577,3,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,24.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2005.0,HOND,Civic,SIL,,,,,,,,,,,,
2207306,1165577,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US101,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,44.0,C,CA,H,HISPANIC,22.0,PickupsAndPanels,2018.0,CHEV,Silverado,SIL,,,,,,,,,,,,
2207305,1165577,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,US101,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,69.0,C,CA,A,ASIAN,7.0,SportUtilityVehicle,2009.0,HOND,Pilot,SIL,,,,,,,,,,,,
2207299,1165573,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-880,65.0,H,SLOWING/STOPPING,A,HAD NOT BEEN DRINKING,,,M,MALE,62.0,C,CA,,,7.0,SportUtilityVehicle,2018.0,LEXS,RX 450H,WHI,,,,,,,,,,,,
2207298,1165573,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-880,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,F,FEMALE,21.0,C,CA,W,WHITE,1.0,PassengerCarStationWagonJeep,2009.0,KIA,Spectra,BLU,,,,,,,,,,,,
2207296,1165571,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,STOP & GO TRAFFIC / NONE APPARENT,,N,I-880,65.0,A,STOPPED,A,HAD NOT BEEN DRINKING,,,M,MALE,48.0,C,CA,O,OTHER,1.0,PassengerCarStationWagonJeep,2012.0,BMW,128i,BLK,,,,,,,,,,,,
2207295,1165571,1,Driver,True,False,False,L,AIR BAG DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,STOP & GO TRAFFIC,,N,I-880,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,27.0,C,CA,A,ASIAN,1.0,PassengerCarStationWagonJeep,2019.0,ALFA,Giulia,RED,,,,,,,,,,,,
2207278,1165560,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-680,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,41.0,C,CA,H,HISPANIC,22.0,PickupsAndPanels,2013.0,NISS,Titan,WHI,,,,,,,,,,,,
2207277,1165560,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,I-680,65.0,J,CHANGING LANES,A,HAD NOT BEEN DRINKING,,,M,MALE,43.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2005.0,FORD,Van,WHI,,,,,,,,,,,,
2207265,1165553,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,ENTERING OR LEAVING RAMP,,N,US-101,65.0,R,OTHER,A,HAD NOT BEEN DRINKING,,,M,MALE,23.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2005.0,HOND,Civic,BLK,,,,,,,,,,,,
2207154,1165494,2,Driver,,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,M,MALE,34.0,C,CA,H,HISPANIC,1.0,PassengerCarStationWagonJeep,2006.0,INFI,G35,TAN,,,,,,,,,,,,
2207153,1165494,1,Driver,True,False,True,B,UNKNOWN,B,OCCUPANT UNKNOWN,CELL PHONE NOT IN USE,NONE APPARENT,,N,SR-87,65.0,B,PROCEEDING STRAIGHT,A,HAD NOT BEEN DRINKING,,,,,,,,,,99.0,OtherUnknownHitAndRunDriver,,,,,,,,,,,,,,,,
2207028,1165424,2,ParkedVehicle,,False,False,P,NOT REQUIRED,P,NOT REQUIRED,CELL PHONE NOT IN USE,NONE APPARENT,,S,S. 31ST ST,25.0,O,PARKED,H,NOT APPLICABLE,,,,,,,,,,1.0,PassengerCarStationWagonJeep,2015.0,BMW,328i,SIL,,,,,,,,,,,,
2207027,1165424,1,Driver,True,False,False,M,AIR BAG NOT DEPLOYED,G,OCCUPANT LAP SHOULDER HARNESS USED,CELL PHONE NOT IN USE / CELL PHONE USE UNKNOWN,NONE APPARENT,,N,31ST ST,25.0,G,BACKING,A,HAD NOT BEEN DRINKING,,,M,MALE,61.0,B,CA,A,ASIAN,13.0,SchoolBusPublicTypeI,2018.0,THOM,FREIGHTLINER,YEL,,,,,,,,,,,,
