Collision Id,	Report Number,	Report Version,	Is Preliminary,	NCIC Code,Crash Date Time,	Crash Time Description,	Beat,City Id,	City Code,	City Name,County Code,	City Is Active,	City Is Incorporated,	Collision Type Code,Collision Type Description,	Collision Type Other Desc,	Day Of Week,	DispatchNotified,	HasPhotographs,	HitRun,	IsAttachmentsMailed,	IsDeleted,	IsHighwayRelated,	IsTowAway,	JudicialDistrict,	MotorVehicleInvolvedWithCode,	MotorVehicleInvolvedWithDesc,MotorVehicleInvolvedWithOtherDesc,	NumberInjured,	NumberKilled,Weather 1, Weather 2, Road Condition 1, Road Condition 2, Special Condition,LightingCode, LightingDescription,Latitude,Longitude,MilepostDirection,MilepostDistance,MilepostMarker,MilepostUnitOfMeasure,	PedestrianActionCode,PedestrianActionDesc,PreparedDate,	Primary Collision Factor Code,Primary Collision Factor Violation,PrimaryCollisionFactorIsCited,	PrimaryCollisionPartyNumber,	PrimaryRoad,	ReportingDistrict,	ReportingDistrictCode,ReviewedDate,	RoadwaySurfaceCode,SecondaryDirection,	SecondaryDistance,	SecondaryRoad,	SecondaryUnitOfMeasure,	SketchDesc,	TrafficControlDeviceCode,CreatedDate,	ModifiedDate,IsCountyRoad,IsFreeway,CHP555Version,	IsAdditonalObjectStruck,NotificationDate,	NotificationTimeDescription,	HasDigitalMediaFiles,	EvidenceNumber,	IsLocationReferToNarrative,	IsAOIOneSameAsLocation
2295088,9340-2024-00217,1,False,9340,1/16/2024 10:20:00 AM,1020,083,1368.0,4313.0,San Jose,43.0,True,True,C,REAR END,,Tuesday,NotApplicable,False,,,False,True,True,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.25058,-121.926372,,,,,A,NO PEDESTRIANS INVOLVED,1/16/2024 10:20:00 AM,A,VC 22350,False,1.0,SR-85 N/B,,,1/23/2024 1:25:45 PM,A,S,1400.0,UNION AVE,F,,D,1/23/2024 1:25:50 PM,1/23/2024 1:25:50 PM,False,True,4,,1/16/2024 10:30:00 AM,1030,False,,False,True
2295086,9340-2024-00216,1,False,9340,1/16/2024 10:17:00 AM,1017,089,1368.0,4313.0,San Jose,43.0,True,True,C,REAR END,,Tuesday,NotApplicable,False,,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,1.0,0.0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.404578,-121.909951,,,,,A,NO PEDESTRIANS INVOLVED,1/16/2024 10:17:00 AM,A,VC 22350,False,1.0,I-880 S/B,,,1/23/2024 1:24:15 PM,A,N,1131.0,MONTAGUE EXPY,F,,D,1/23/2024 1:24:42 PM,1/23/2024 1:24:42 PM,False,True,4,,1/16/2024 10:25:00 AM,1025,True,EMBEDDED,,True
2295061,9340-2024-00215,1,False,9340,1/16/2024 8:45:00 AM,845,281,1368.0,4313.0,San Jose,43.0,True,True,C,REAR END,,Tuesday,NotApplicable,False,,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.328107,-121.874695,,,,,A,NO PEDESTRIANS INVOLVED,1/16/2024 8:45:00 AM,A,VC 22350,False,1.0,I-280 N/B,,,1/23/2024 1:07:20 PM,A,S,286.0,7TH ST,F,,D,1/23/2024 1:07:29 PM,1/23/2024 1:07:29 PM,False,True,4,,1/16/2024 8:50:00 AM,0850,False,,,True
2295034,9340-2024-00212,1,False,9340,1/16/2024 8:38:00 AM,838,083,1368.0,4313.0,San Jose,43.0,True,True,C,REAR END,,Tuesday,NotApplicable,False,,,False,True,True,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.254188,-121.94858,,,,,A,NO PEDESTRIANS INVOLVED,1/16/2024 8:38:00 AM,A,VC 22350,True,1.0,SR-85 N/B,,,1/23/2024 12:46:58 PM,A,S,720.0,BASCOM AVE,F,,D,1/23/2024 12:47:02 PM,1/23/2024 12:47:02 PM,False,True,4,,1/16/2024 8:50:00 AM,0850,False,,,True
2295024,9340-2024-00233,1,False,9340,1/16/2024 6:50:00 AM,650,110,1368.0,4313.0,San Jose,43.0,True,True,D,BROADSIDE,,Tuesday,NotApplicable,False,,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.36231,-121.88404,,,,,A,NO PEDESTRIANS INVOLVED,1/16/2024 6:50:00 AM,A,VC 22107,False,1.0,US-101 N/B,,,1/23/2024 12:40:41 PM,A,S,500.0,HEDDING ST.,F,,D,1/23/2024 12:40:47 PM,1/23/2024 12:40:47 PM,False,True,4,,1/16/2024 7:20:00 AM,0720,False,,,True
2295002,9340-2024-00205,1,False,9340,1/15/2024 6:30:00 AM,630,110,1368.0,4313.0,San Jose,43.0,True,True,B,SIDE SWIPE,,Monday,NotApplicable,False,M,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.356476,-121.868957,,,,,A,NO PEDESTRIANS INVOLVED,1/15/2024 6:30:00 AM,A,VC 21658(A),False,1.0,US-101 S/B,,,1/23/2024 12:16:50 PM,A,N,1100.0,MCKEE RD.,F,,D,1/23/2024 12:16:53 PM,1/23/2024 12:16:53 PM,False,True,4,,1/15/2024 7:00:00 AM,0700,False,,,True
2294787,9340-2024-00200,1,False,9340,1/14/2024 5:30:00 PM,1730,085,1368.0,4313.0,San Jose,43.0,True,True,B,SIDE SWIPE,,Sunday,NotApplicable,False,,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLEAR,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.260629,-121.970569,,,,,A,NO PEDESTRIANS INVOLVED,1/14/2024 5:30:00 PM,A,VC 22107,False,1.0,SR-85 N/B,,,1/23/2024 9:48:28 AM,A,N,1653.0,WINCHESTER BLVD,F,,D,1/23/2024 9:48:31 AM,1/23/2024 9:48:31 AM,False,True,4,,1/14/2024 5:35:00 PM,1735,False,,,True
2294714,9340-2024-00176,1,False,9340,1/12/2024 5:55:00 PM,1755,110,1368.0,4313.0,San Jose,43.0,True,True,B,SIDE SWIPE,,Friday,NotApplicable,False,,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLEAR,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.332112,-121.84443,,,,,A,NO PEDESTRIANS INVOLVED,1/12/2024 5:55:00 PM,A,VC 21658(A),False,1.0,US-101 N/B ,,,1/23/2024 9:12:43 AM,A,S,1730.0,STORY RD,F,,D,1/23/2024 9:12:44 AM,1/23/2024 9:12:44 AM,False,True,4,,1/12/2024 6:00:00 PM,1800,False,,,True
2294707,9340-2024-00167,1,False,9340,1/12/2024 1:50:00 PM,1350,281,1368.0,4313.0,San Jose,43.0,True,True,C,REAR END,,Friday,NotApplicable,False,,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,1.0,0.0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.325386,-121.884706,,,,,A,NO PEDESTRIANS INVOLVED,1/12/2024 1:50:00 PM,A,VC 21658(A),False,1.0,I-280 S/B,,,1/23/2024 9:04:46 AM,A,N,520.0,FIRST ST.,F,,D,1/23/2024 9:04:52 AM,1/23/2024 9:04:52 AM,False,True,4,,1/12/2024 2:00:00 PM,1400,False,,,True
2294672,9340-2024-00152,1,False,9340,1/11/2024 3:30:00 PM,1530,088,1368.0,4313.0,San Jose,43.0,True,True,B,SIDE SWIPE,,Thursday,NotApplicable,False,,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.33566,-121.936978,,,,,A,NO PEDESTRIANS INVOLVED,1/11/2024 3:30:00 PM,A,VC 22107,False,1.0,I-880 S/B FROM BASCOM AVE ,,,1/23/2024 8:50:52 AM,A,S,15.0,BASCOM AVE,F,,D,1/23/2024 8:50:55 AM,1/23/2024 8:50:55 AM,False,True,4,,1/11/2024 3:37:00 PM,1537,False,,,True
2294658,9340-2024-00149,1,False,9340,1/11/2024 3:00:00 PM,1500,083,1368.0,4313.0,San Jose,43.0,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.253814,-121.843452,,,,,A,NO PEDESTRIANS INVOLVED,1/11/2024 3:00:00 PM,A,VC 22350,False,1.0,SR-85 S/B,,,1/23/2024 8:44:52 AM,A,N,2030.0,BLOSSOM HILL RD,F,,D,1/23/2024 8:44:57 AM,1/23/2024 8:44:57 AM,False,True,4,,1/11/2024 3:03:00 PM,1503,False,,,True
2294635,9340-2024-00148,1,False,9340,1/11/2024 1:49:00 PM,1349,110,1368.0,4313.0,San Jose,43.0,True,True,B,SIDE SWIPE,,Thursday,NotApplicable,False,,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.363891,-121.901693,,,,,A,NO PEDESTRIANS INVOLVED,1/11/2024 1:49:00 PM,A,VC 21658(A),False,1.0,US-101 S/B,,,1/23/2024 8:27:50 AM,B,S,93.0,I-880,F,,D,1/23/2024 8:27:53 AM,1/23/2024 8:27:53 AM,False,True,4,,1/11/2024 2:00:00 PM,1400,False,,,True
2294601,9340-2024-00143,1,False,9340,1/11/2024 8:40:00 AM,840,089,1368.0,4313.0,San Jose,43.0,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.445354,-121.921068,,,,,A,NO PEDESTRIANS INVOLVED,1/11/2024 8:40:00 AM,A,VC 22350,False,1.0,I-880 N/B,,,1/23/2024 8:07:56 AM,A,S,0.61,DIXION LANDING,M,,D,1/23/2024 8:08:00 AM,1/23/2024 8:08:00 AM,False,True,4,,1/11/2024 8:45:00 AM,0845,False,,,True
2294560,9340-2024-00095,1,False,9340,1/8/2024 4:18:00 PM,1618,088,1368.0,4313.0,San Jose,43.0,True,True,C,REAR END,,Monday,Yes,False,,,False,True,True,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,2.0,0.0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.34223,-121.926269,,,,,A,NO PEDESTRIANS INVOLVED,1/8/2024 4:18:00 PM,A,VC 22350,False,1.0,I-880 N/B,,,1/23/2024 7:43:37 AM,A,S,115.0,THE ALAMEDA,F,,D,1/23/2024 7:43:43 AM,1/23/2024 7:43:43 AM,False,True,4,,1/8/2024 4:20:00 PM,1620,False,,,True
2294140,9340-2024-00196,1,False,9340,1/14/2024 2:50:00 PM,1450,088,1368.0,4313.0,San Jose,43.0,True,True,B,SIDE SWIPE,,Sunday,NotApplicable,False,,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.33422,-121.937021,,,,,A,NO PEDESTRIANS INVOLVED,1/14/2024 2:50:00 PM,A,VC 22107,False,1.0,I-880 S/B FROM BASCOM AVE E/B,,,1/22/2024 9:21:14 PM,A,S,175.0,BASCOM AVE,F,,D,1/22/2024 9:21:30 PM,1/22/2024 9:21:30 PM,False,True,4,,1/14/2024 3:00:00 PM,1500,False,,,True
2294004,9340-2024-00154,1,False,9340,1/11/2024 3:40:00 PM,1540,281,1368.0,4313.0,San Jose,43.0,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,2.0,0.0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.320965,-121.900001,,,,,A,NO PEDESTRIANS INVOLVED,1/11/2024 3:40:00 PM,A,VC 22350,False,1.0,I-280 S/B,,,1/22/2024 3:39:47 PM,A,N,650.0,BIRD AVE,F,,D,1/22/2024 3:39:50 PM,1/22/2024 3:39:50 PM,False,True,4,,1/11/2024 3:50:00 PM,1550,False,,,True
2294000,9340-2024-00155,1,False,9340,1/11/2024 6:00:00 PM,1800,281,1368.0,4313.0,San Jose,43.0,True,True,B,SIDE SWIPE,,Thursday,NotApplicable,False,M,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLEAR,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.325766,-121.892553,,,,,A,NO PEDESTRIANS INVOLVED,1/11/2024 6:00:00 PM,A,VC 22107,False,1.0,I-280 S/B TO SR-87 N/B,,,1/22/2024 3:37:24 PM,A,N,630.0,I-280 N/B,F,,D,1/22/2024 3:37:34 PM,1/22/2024 3:37:34 PM,False,True,4,,1/11/2024 6:15:00 PM,1815,False,,,True
2293926,9340-2024-00078,1,False,9340,1/7/2024 7:30:00 PM,1930,083,1368.0,4313.0,San Jose,43.0,True,True,C,REAR END,,Sunday,NotApplicable,False,M,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLEAR,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.251926,-121.937654,,,,,A,NO PEDESTRIANS INVOLVED,1/7/2024 7:30:00 PM,A,VC 22350,False,1.0,SR-85 S/B,,,1/22/2024 2:35:08 PM,A,N,1820.0,UNION AVE,F,,D,1/22/2024 2:35:11 PM,1/22/2024 2:35:11 PM,False,True,4,,1/7/2024 7:40:00 PM,1940,False,,,True
2293892,9340-2024-00059,1,False,9340,1/5/2024 4:20:00 PM,1620,681,1368.0,4313.0,San Jose,43.0,True,True,C,REAR END,,Friday,NotApplicable,False,,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.372248,-121.850706,,,,,A,NO PEDESTRIANS INVOLVED,1/5/2024 4:20:00 PM,A,VC 22350,False,1.0,I-680 S/B,,,1/22/2024 2:09:47 PM,A,N,1940.0,MCKEE RD.,F,,D,1/22/2024 2:09:50 PM,1/22/2024 2:09:50 PM,False,True,4,,1/5/2024 4:45:00 PM,1645,False,,,True
2293860,9340-2024-00210,1,False,9340,1/11/2024 6:03:00 PM,1803,089,1368.0,4313.0,San Jose,43.0,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.365132,-121.901646,,,,,A,NO PEDESTRIANS INVOLVED,1/11/2024 6:03:00 PM,A,VC 22350,False,1.0,I-880 S/B,,,1/22/2024 1:53:05 PM,B,N,200.0,US-101,F,,D,1/22/2024 1:53:08 PM,1/22/2024 1:53:08 PM,False,True,4,,1/11/2024 6:05:00 PM,1805,False,,,True
2293839,9340-2024-00160,1,False,9340,1/11/2024 8:25:00 AM,825,281,1368.0,4313.0,San Jose,43.0,True,True,B,SIDE SWIPE,,Thursday,NotApplicable,False,M,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.318263,-121.903088,,,,,A,NO PEDESTRIANS INVOLVED,1/11/2024 8:25:00 AM,A,VC 21658(A),False,1.0,I-280 N/B,,,1/22/2024 1:41:44 PM,A,S,1325.0,LINCOLN AVE,F,,D,1/22/2024 1:41:48 PM,1/22/2024 1:41:48 PM,False,True,4,,1/11/2024 8:30:00 AM,0830,False,,,True
2293805,9340-2024-00137,1,False,9340,1/10/2024 6:45:00 PM,1845,681,1368.0,4313.0,San Jose,43.0,True,True,C,REAR END,,Wednesday,NotApplicable,False,M,,False,True,False,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,RAINING,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.388195,-121.867109,,,,,A,NO PEDESTRIANS INVOLVED,1/10/2024 6:45:00 PM,A,VC 22350,False,2.0,I-680 S/B,,,1/22/2024 1:26:14 PM,B,N,1760.0,BERRYESSA RD,F,,D,1/22/2024 1:26:17 PM,1/22/2024 1:26:17 PM,False,True,4,,1/10/2024 8:00:00 PM,2000,False,,,True
2293788,9340-2024-00172,1,False,9340,1/12/2024 6:20:00 PM,1820,088,1368.0,4313.0,San Jose,43.0,True,True,C,REAR END,,Friday,NotApplicable,False,,,False,True,True,SANTA CLARA SUPERIOR COURT HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0.0,0.0,CLEAR,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.323409,-121.940836,,,,,A,NO PEDESTRIANS INVOLVED,1/12/2024 6:20:00 PM,A,VC 22350,False,1.0,I-880 S/B,,,1/22/2024 1:19:09 PM,A,N,0.4,I-280,M,,D,1/22/2024 1:19:12 PM,1/22/2024 1:19:12 PM,False,True,4,,1/12/2024 6:28:00 PM,1828,False,,,
