Collision Id,	Report Number,	Report Version,	Is Preliminary,	NCIC Code,Crash Date Time,	Crash Time Description,	Beat,City Id,	City Code,	City Name,County Code,	City Is Active,	City Is Incorporated,	Collision Type Code,Collision Type Description,	Collision Type Other Desc,	Day Of Week,	DispatchNotified,	HasPhotographs,	HitRun,	IsAttachmentsMailed,	IsDeleted,	IsHighwayRelated,	IsTowAway,	JudicialDistrict,	MotorVehicleInvolvedWithCode,	MotorVehicleInvolvedWithDesc,MotorVehicleInvolvedWithOtherDesc,	NumberInjured,	NumberKilled,Weather 1, Weather 2, Road Condition 1, Road Condition 2, Special Condition,LightingCode, LightingDescription,Latitude,Longitude,MilepostDirection,MilepostDistance,MilepostMarker,MilepostUnitOfMeasure,	PedestrianActionCode,PedestrianActionDesc,PreparedDate,	Primary Collision Factor Code,Primary Collision Factor Violation,PrimaryCollisionFactorIsCited,	PrimaryCollisionPartyNumber,	PrimaryRoad,	ReportingDistrict,	ReportingDistrictCode,ReviewedDate,	RoadwaySurfaceCode,SecondaryDirection,	SecondaryDistance,	SecondaryRoad,	SecondaryUnitOfMeasure,	SketchDesc,	TrafficControlDeviceCode,CreatedDate,	ModifiedDate,IsCountyRoad,IsFreeway,CHP555Version,	IsAdditonalObjectStruck,NotificationDate,	NotificationTimeDescription,	HasDigitalMediaFiles,	EvidenceNumber,	IsLocationReferToNarrative,	IsAOIOneSameAsLocation
376018,9340-2017-12065,2,False,9340,1/19/2017 9:00:00 AM,900,120,1368,4313,San Jose,43,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.3765,-121.9398,,,,,A,NO PEDESTRIANS INVOLVED,1/19/2017 12:00:00 AM,A,22350,False,1.0,US101 N/B,,,1/24/2017 9:46:54 AM,B,N,200.0,Trimble Rd,F,,D,1/24/2017 9:47:23 AM,2/17/2017 12:44:33 PM,,True,2,,,,,,,
376008,9340-2017-12084,1,False,9340,1/19/2017 2:40:00 PM,1440,172,1368,4313,San Jose,43,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.30225,-121.94047,,,,,A,NO PEDESTRIANS INVOLVED,1/19/2017 12:00:00 AM,A,22350,False,1.0,SR-17 N/B,,,1/24/2017 9:40:20 AM,A,S,1.0,I-280,M,,D,1/24/2017 9:40:51 AM,1/24/2017 9:40:51 AM,,True,2,,,,,,,
375982,9340-2017-12087,1,False,9340,1/19/2017 4:50:00 PM,1650,282,1368,4313,San Jose,43,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.31791,-121.97926,,,,,A,NO PEDESTRIANS INVOLVED,1/19/2017 12:00:00 AM,A,22350,False,1.0,I-280 S/B,,,1/24/2017 9:26:31 AM,A,N,500.0,Saratoga Ave,F,,D,1/24/2017 9:27:02 AM,1/24/2017 9:27:02 AM,,True,2,,,,,,,
375972,9340-2017-12091,1,False,9340,1/19/2017 9:50:00 PM,2150,120,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Thursday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLOUDY,RAINING, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.22534,-121.54306,,,,,A,NO PEDESTRIANS INVOLVED,1/19/2017 12:00:00 AM,A,21658(a),False,,US-101 S/B,,,1/24/2017 9:21:52 AM,B,N,1000.0,I-880,F,,D,1/24/2017 9:22:22 AM,1/24/2017 9:22:22 AM,,True,2,,,,,,,
375964,9340-2017-12082,1,False,9340,1/19/2017 3:40:00 PM,1540,681,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Thursday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLOUDY,RAINING, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.365769,-121.844634,,,,,A,NO PEDESTRIANS INVOLVED,1/19/2017 12:00:00 AM,A,22107,False,1.0,I-680 N/B,,,1/24/2017 9:18:02 AM,B,S,300.0,Mckee Road,F,,D,1/24/2017 9:18:53 AM,1/24/2017 9:18:53 AM,,True,2,,,,,,,
375916,9340-2017-12060,1,False,9340,1/19/2017 1:15:00 AM,115,282,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Thursday,NotApplicable,False,,,False,True,True,Santa Clara Superior,I,FIXED OBJECT,CONCRETE CURB,0,0,CLOUDY,RAINING, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.316366,-121.951481,,,,,A,NO PEDESTRIANS INVOLVED,1/19/2017 12:00:00 AM,A,22350,False,1.0,I-280 S/B TO WINCHESTER BLVD.,,,1/24/2017 8:54:17 AM,B,N,400.0,WINCHESTER BLVD.,F,,D,1/24/2017 8:54:53 AM,1/24/2017 8:54:53 AM,,True,2,,,,,,,
375868,9340-2017-12073,1,False,9340,1/19/2017 11:04:00 AM,1104,282,1368,4313,San Jose,43,True,True,C,REAR END,,Thursday,Yes,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,3,0,RAINING,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.1906,-121.5912,,,,,A,NO PEDESTRIANS INVOLVED,1/19/2017 12:00:00 AM,A,22350,False,1.0,I-280 N/B,,,1/24/2017 8:26:01 AM,B,S,2500.0,Lawrence Expy,F,,D,1/24/2017 8:26:44 AM,1/24/2017 8:26:44 AM,,True,2,,,,,,,
375835,9340-2017-12054,1,False,9340,1/18/2017 6:00:00 PM,1800,087,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Wednesday,NotApplicable,False,,,False,True,True,Santa Clara Superior,I,FIXED OBJECT,POLE,1,0,RAINING,, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,39.12222,-121.12222,,,,,A,NO PEDESTRIANS INVOLVED,1/18/2017 12:00:00 AM,A,22107,False,1.0,SR-87 N/B,,,1/24/2017 8:08:20 AM,B,N,700.0,Skyport Dr,F,,D,1/24/2017 8:09:06 AM,1/24/2017 8:09:06 AM,,True,2,,,,,,,
375500,9340-2017-12098,2,False,9340,1/20/2017 4:07:00 PM,1607,901,1368,4313,San Jose,43,True,True,H,OTHER,Non collision,Friday,NotApplicable,False,,,False,False,False,Santa Clara Superior,A,NON-COLLISION,,1,0,RAINING,, NO UNUSUAL CONDITIONS,, School Bus Collision,A,DAYLIGHT,37.33142,-121.91117,,,,,A,NO PEDESTRIANS INVOLVED,1/20/2017 12:00:00 AM,A,22107,False,1.0,The Alameda S/B,,,1/23/2017 2:57:28 PM,B,N,215.0,S Keeble Ave,F,,D,1/23/2017 2:58:20 PM,2/17/2017 1:07:40 PM,,,2,,,,,,,
375494,9340-2017-12066,1,False,9340,1/19/2017 9:00:00 AM,900,282,1368,4313,San Jose,43,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,RAINING,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.19,-121.5715,,,,,A,NO PEDESTRIANS INVOLVED,1/19/2017 12:00:00 AM,A,22350,False,1.0,I-280 N/B,,,1/23/2017 2:54:56 PM,B,N,400.0,SR-17,F,,D,1/23/2017 2:55:26 PM,1/23/2017 2:55:26 PM,,True,2,,,,,,,
375378,9725-2017-00111,1,False,9725,1/20/2017 7:20:00 AM,720,015,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Friday,NotApplicable,False,,,False,True,True,Santa Clara Superior,I,FIXED OBJECT,METAL GUARD RAIL,1,0,CLOUDY,RAINING, NO UNUSUAL CONDITIONS,, ,B,DUSK-DAWN,37.2471,-121.7787,,,,,A,NO PEDESTRIANS INVOLVED,1/20/2017 12:00:00 AM,A,22350,False,1.0,US-101 S/B,,,1/23/2017 1:55:33 PM,B,S,1.0,Blossom Hill Rd,M,SEE PAGE 4.,D,1/23/2017 1:56:24 PM,1/23/2017 1:56:24 PM,,True,2,,,,,,,
375345,9340-2017-12096,2,False,9340,1/20/2017 2:45:00 PM,1445,281,1368,4313,San Jose,43,True,True,C,REAR END,,Friday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.32864,-121.8711,,,,,A,NO PEDESTRIANS INVOLVED,1/20/2017 12:00:00 AM,A,22350,False,1.0,I-280 N/B,,,1/23/2017 1:40:27 PM,B,N,400.0,10TH ST,F,,D,1/23/2017 1:41:03 PM,2/17/2017 1:05:12 PM,,True,2,,,,,,,
375296,9340-2017-12029,1,False,9340,1/17/2017 7:50:00 PM,1950,281,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Tuesday,Yes,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,1,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.32756,-121.87622,,,,,A,NO PEDESTRIANS INVOLVED,1/17/2017 12:00:00 AM,A,22107,False,1.0,I-280 S/B TO 10TH STREET,,,1/23/2017 1:21:52 PM,A,N,1325.0,10th St,F,,D,1/23/2017 1:23:26 PM,1/23/2017 1:23:26 PM,,True,2,,,,,,,
375209,9340-2017-12078,1,False,9340,1/19/2017 6:05:00 AM,605,087,1368,4313,San Jose,43,True,True,C,REAR END,,Thursday,NotApplicable,False,M,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLOUDY,RAINING, NO UNUSUAL CONDITIONS,, ,C,DARK-STREET LIGHTS,37.370856,-121.926527,,,,,A,NO PEDESTRIANS INVOLVED,1/19/2017 12:00:00 AM,A,22350,False,1.0,SR-87 N/B,,,1/23/2017 12:42:10 PM,B,S,1000.0,N. FIRST STREET,F,,D,1/23/2017 12:43:04 PM,1/23/2017 12:43:04 PM,,True,2,,,,,,,
375189,9340-2017-12076,1,False,9340,1/19/2017 7:20:00 AM,720,087,1368,4313,San Jose,43,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLOUDY,RAINING, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.35498,-121.931638,,,,,A,NO PEDESTRIANS INVOLVED,1/19/2017 12:00:00 AM,A,22350,False,1.0,sr-87 n/b to us-101 n/b,,,1/23/2017 12:28:34 PM,B,S,100.0,US-101,F,,D,1/23/2017 12:29:11 PM,1/23/2017 12:29:11 PM,,True,2,,,,,,,
375137,9340-2017-12075,1,False,9340,1/19/2017 12:40:00 PM,1240,087,1368,4313,San Jose,43,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.315004,-121.887374,,,,,A,NO PEDESTRIANS INVOLVED,1/19/2017 12:00:00 AM,A,22350,False,1.0,SR-87 N/B,,,1/23/2017 11:56:37 AM,B,N,800.0,Alma Ave,F,,D,1/23/2017 11:57:12 AM,1/23/2017 11:57:12 AM,,True,2,,,,,,,
375020,9340-2017-12041,1,False,9340,1/18/2017 9:35:00 AM,935,087,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Wednesday,NotApplicable,False,,,False,True,True,Santa Clara Superior,I,FIXED OBJECT,concrete c/d,0,0,CLOUDY,RAINING, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.198,-121.5325,,,,,A,NO PEDESTRIANS INVOLVED,1/18/2017 12:00:00 AM,A,22107,False,1.0,SR-87 S/B ,,,1/23/2017 11:07:11 AM,B,N,500.0,Park Avenue ,F,,D,1/23/2017 11:07:43 AM,1/23/2017 11:07:43 AM,,True,2,,,,,,,
374962,9340-2017-12051,2,False,9340,1/18/2017 1:27:00 PM,1327,281,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Wednesday,NotApplicable,False,M,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,1,0,RAINING,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.19298,-121.56179,,,,,A,NO PEDESTRIANS INVOLVED,1/18/2017 12:00:00 AM,A,22107,False,1.0,I-280 N/B,,,1/23/2017 10:46:13 AM,B,S,500.0,SR-17,F,,D,1/23/2017 10:46:52 AM,2/17/2017 11:52:12 AM,,True,2,,,,,,,
374942,9340-2017-12058,1,False,9340,1/18/2017 10:15:00 PM,2215,282,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Wednesday,NotApplicable,False,,,False,True,True,Santa Clara Superior,I,FIXED OBJECT,Concrete Wall,0,0,RAINING,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.3181,-121.9786,,,,,A,NO PEDESTRIANS INVOLVED,1/18/2017 12:00:00 AM,A,22350,False,1.0,I-280 N/B,,,1/23/2017 10:36:11 AM,B,N,1000.0,Saratoga Ave,F,,D,1/23/2017 10:36:41 AM,1/23/2017 10:36:41 AM,,True,2,,,,,,,
374843,9340-2017-12011,1,False,9340,1/17/2017 5:00:00 AM,500,240,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Tuesday,Yes,False,,,False,True,True,Santa Clara Superior,I,FIXED OBJECT,Metal gaurd rail,1,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.41919,-121.94525,,,,,A,NO PEDESTRIANS INVOLVED,1/17/2017 12:00:00 AM,A,22107,False,1.0,SR-237 W/B,,,1/23/2017 9:52:57 AM,A,W,1500.0,Zanker Rd,F,,D,1/23/2017 9:53:38 AM,1/23/2017 9:53:38 AM,,True,2,,,,,,,
374796,9340-2017-11997,1,False,9340,1/15/2017 3:45:00 PM,1545,281,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Sunday,NotApplicable,False,F,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,1,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.31656,-121.92205,,,,,A,NO PEDESTRIANS INVOLVED,1/15/2017 12:00:00 AM,A,21658(a),False,1.0,I-280 N/B,,,1/23/2017 9:27:36 AM,A,N,1000.0,Meridian Ave,F,,D,1/23/2017 9:28:11 AM,1/23/2017 9:28:11 AM,,True,2,,,,,,,
374758,9340-2017-11980,1,False,9340,1/14/2017 7:40:00 AM,740,681,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Saturday,NotApplicable,False,,,False,True,False,Santa Clara Superior,I,FIXED OBJECT,GUARD RAIL,1,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.36708,-121.846041,,,,,A,NO PEDESTRIANS INVOLVED,1/14/2017 12:00:00 AM,A,22350,False,1.0,I-680 S/B TO MCKEE ROAD E/B,,,1/23/2017 9:09:21 AM,A,S,250.0,MCKEE ROAD O/C,F,,D,1/23/2017 9:09:55 AM,1/23/2017 9:09:55 AM,,True,2,,,,,,,
374673,9340-2017-11976,1,False,9340,1/14/2017 9:00:00 AM,900,087,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Saturday,NotApplicable,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,A,DAYLIGHT,37.320069,-121.890618,,,,,A,NO PEDESTRIANS INVOLVED,1/14/2017 12:00:00 AM,A,22107,False,1.0,SR-87 S/B,,,1/23/2017 8:35:38 AM,A,N,30.0,West Virginia St,F,,D,1/23/2017 8:36:12 AM,1/23/2017 8:36:12 AM,,True,2,,,,,,,
374612,9340-2017-11959,1,False,9340,1/13/2017 5:35:00 PM,1735,088,1368,4313,San Jose,43,True,True,B,SIDE SWIPE,,Friday,NotApplicable,False,,,False,True,False,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.34492,-121.923226,,,,,A,NO PEDESTRIANS INVOLVED,1/13/2017 12:00:00 AM,A,22107,False,1.0,I-880 N/B ,,,1/23/2017 8:01:38 AM,A,S,2500.0,COLEMAN AVENUE,F,,D,1/23/2017 8:02:12 AM,1/23/2017 8:02:12 AM,,True,2,,,,,,,
374493,9340-2017-11998,1,False,9340,1/15/2017 2:05:00 AM,205,087,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Sunday,NotApplicable,False,,,False,True,True,Santa Clara Superior,I,FIXED OBJECT,CONCRETE BARRIER,0,0,CLEAR,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.32495,-121.89445,,,,,A,NO PEDESTRIANS INVOLVED,1/15/2017 12:00:00 AM,A,22107,False,1.0,SR-87 S/B TO I-280 N/B,,,1/23/2017 6:16:45 AM,A,N,415.0,I-280,F,,D,1/23/2017 6:17:26 AM,1/23/2017 6:17:26 AM,,True,2,,,,,,,
374491,9340-2017-11999,1,False,9340,1/15/2017 4:00:00 AM,400,110,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Sunday,NotApplicable,False,,,False,True,False,Santa Clara Superior,I,FIXED OBJECT,CHAIN LINK FENCE,0,0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.22594,-121.543159,,,,,A,NO PEDESTRIANS INVOLVED,1/15/2017 12:00:00 AM,A,22107,False,1.0,US101 S/B,,,1/23/2017 6:15:01 AM,B,N,0.5,I-880,M,,D,1/23/2017 6:15:30 AM,1/23/2017 6:15:30 AM,,True,2,,,,,,,
374479,9340-2017-12127,2,False,9340,1/15/2017 9:32:00 PM,2132,281,1368,4313,San Jose,43,True,True,C,REAR END,,Sunday,Yes,False,F,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,2,0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.3147,-121.9128,,,,,A,NO PEDESTRIANS INVOLVED,1/15/2017 12:00:00 AM,A,22350,False,2.0,I-280 S/B,,,4/26/2017 7:18:48 AM,B,N,490.0,Race St,F,,D,1/23/2017 5:41:35 AM,4/26/2017 7:19:00 AM,,True,2,,,,,,,
374469,9340-2017-12126,2,False,9340,1/15/2017 9:31:00 PM,2131,281,1368,4313,San Jose,43,True,True,C,REAR END,,Sunday,Yes,False,,,False,True,True,Santa Clara Superior,C,OTHER MOTOR VEHICLE,,1,0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.3147,-121.9128,,,,,A,NO PEDESTRIANS INVOLVED,1/15/2017 12:00:00 AM,A,22350,False,2.0,I-280 S/B,,,4/26/2017 7:13:57 AM,B,N,500.0,Race St,F,,D,1/23/2017 2:21:24 AM,4/26/2017 7:14:10 AM,,True,2,,,,,,,
374468,9340-2017-12004,2,False,9340,1/15/2017 9:30:00 PM,2130,281,1368,4313,San Jose,43,True,True,E,HIT OBJECT,,Sunday,Yes,False,F,,False,True,True,Santa Clara Superior,I,FIXED OBJECT,CONCRETE CENTER DIVIDER,1,0,CLOUDY,, NO UNUSUAL CONDITIONS,, ,D,DARK-NO STREET LIGHTS,37.3147,-121.9128,,,,,A,NO PEDESTRIANS INVOLVED,1/15/2017 12:00:00 AM,A,23152(a),True,1.0,I-280 S/B,,,4/26/2017 7:12:40 AM,B,N,510.0,Race St,F,,D,1/23/2017 2:09:32 AM,4/26/2017 7:12:52 AM,,True,2,,,,,,,
